consumo,fecha,findesemana,festivos,pernoctaciones,tmed,poblacion,t-1
7063908,1583020800,1,0,333000,13.168,5702583,8071213.0
9706448,1583107200,0,0,333000,10.224,5702583,7063908.0
9940995,1583193600,0,0,333000,8.296,5702583,9706448.0
9782258,1583280000,0,0,333000,10.484000000000002,5702583,9940995.0
9707870,1583366400,0,0,333000,12.6,5702583,9782258.0
9690703,1583452800,0,0,333000,8.636000000000001,5702583,9707870.0
7881019,1583539200,1,0,333000,9.168,5702583,9690703.0
6852965,1583625600,1,0,333000,10.1625,5702583,7881019.0
9514967,1583712000,0,0,333000,11.012,5702583,6852965.0
9560437,1583798400,0,0,333000,10.04,5702583,9514967.0
9464554,1583884800,0,0,333000,13.204,5702583,9560437.0
9327632,1583971200,0,0,333000,14.908,5702583,9464554.0
8832834,1584057600,0,0,333000,13.576,5702583,9327632.0
6696366,1584144000,1,0,333000,12.275,5702583,8832834.0
5987317,1584230400,1,0,333000,11.184,5702583,6696366.0
7431559,1584316800,0,0,333000,10.820833333333333,5702583,5987317.0
7150461,1584403200,0,0,333000,11.86,5702583,7431559.0
6906171,1584489600,0,0,333000,11.968,5702583,7150461.0
6696282,1584576000,0,0,333000,10.844,5702583,6906171.0
6622354,1584662400,0,0,333000,10.188,5702583,6696282.0
5693808,1584748800,1,0,333000,10.004,5702583,6622354.0
5310874,1584835200,1,0,333000,11.272,5702583,5693808.0
6543671,1584921600,0,0,333000,11.356,5702583,5310874.0
6468544,1585008000,0,0,333000,9.592,5702583,6543671.0
6378096,1585094400,0,0,333000,6.896,5702583,6468544.0
6390413,1585180800,0,0,333000,5.5520000000000005,5702583,6378096.0
6385240,1585267200,0,0,333000,6.68,5702583,6390413.0
5527565,1585353600,1,0,333000,11.336,5702583,6385240.0
4942218,1585440000,1,0,333000,12.04,5702583,5527565.0
6174432,1585526400,0,0,333000,7.747999999999999,5702583,4942218.0
6128463,1585612800,0,0,333000,8.68,5702583,6174432.0
6060800,1585699200,0,0,51000,8.4,5702583,6128463.0
6038001,1585785600,0,0,51000,9.841666666666669,5702583,6060800.0
6134511,1585872000,0,0,51000,9.9125,5702583,6038001.0
5555817,1585958400,1,0,51000,10.979166666666666,5702583,6134511.0
5256895,1586044800,1,0,51000,10.679166666666667,5702583,5555817.0
6053811,1586131200,0,0,51000,11.620833333333332,5702583,5256895.0
6097527,1586217600,0,0,51000,12.2625,5702583,6053811.0
6032577,1586304000,0,0,51000,13.154166666666669,5702583,6097527.0
5997554,1586390400,0,0,51000,13.3,5702583,6032577.0
5468911,1586476800,0,1,51000,13.483333333333334,5702583,5997554.0
5494219,1586563200,1,0,51000,12.983333333333334,5702583,5468911.0
5208276,1586649600,1,0,51000,13.020833333333334,5702583,5494219.0
5531776,1586736000,0,1,51000,10.8,5702583,5208276.0
6253228,1586822400,0,0,51000,14.041666666666666,5702583,5531776.0
6314891,1586908800,0,0,51000,13.1125,5702583,6253228.0
6334391,1586995200,0,0,51000,15.408333333333331,5702583,6314891.0
6325392,1587081600,0,0,51000,15.520833333333334,5702583,6334391.0
5681548,1587168000,1,0,51000,15.583333333333334,5702583,6325392.0
5367444,1587254400,1,0,51000,14.15,5702583,5681548.0
6402578,1587340800,0,0,51000,14.775,5702583,5367444.0
6486647,1587427200,0,0,51000,12.5,5702583,6402578.0
6488876,1587513600,0,0,51000,12.720833333333331,5702583,6486647.0
6501889,1587600000,0,0,51000,15.045833333333334,5702583,6488876.0
6442269,1587686400,0,0,51000,15.329166666666666,5702583,6501889.0
5726222,1587772800,1,0,51000,14.520833333333334,5702583,6442269.0
5387397,1587859200,1,0,51000,15.2125,5702583,5726222.0
6470872,1587945600,0,0,51000,14.225,5702583,5387397.0
6543893,1588032000,0,0,51000,14.482608695652177,5702583,6470872.0
6536785,1588118400,0,0,51000,14.070833333333333,5702583,6543893.0
6499770,1588204800,0,0,51000,16.104166666666668,5702583,6536785.0
5533189,1588291200,0,1,55000,17.966666666666665,5702583,6499770.0
5724090,1588377600,1,0,55000,18.941666666666663,5702583,5533189.0
5386877,1588464000,1,0,55000,18.2375,5702583,5724090.0
6756378,1588550400,0,0,55000,18.979166666666668,5702583,5386877.0
6941505,1588636800,0,0,55000,19.216666666666665,5702583,6756378.0
7043552,1588723200,0,0,55000,19.541666666666668,5702583,6941505.0
7030634,1588809600,0,0,55000,18.90833333333333,5702583,7043552.0
7027799,1588896000,0,0,55000,18.120833333333334,5702583,7030634.0
6020073,1588982400,1,0,55000,15.4375,5702583,7027799.0
5538041,1589068800,1,0,55000,14.745833333333332,5702583,6020073.0
6883602,1589155200,0,0,55000,16.650000000000002,5702583,5538041.0
6979626,1589241600,0,0,55000,15.020833333333334,5702583,6883602.0
7003147,1589328000,0,0,55000,17.065217391304348,5702583,6979626.0
6981566,1589414400,0,0,55000,13.934782608695652,5702583,7003147.0
6907510,1589500800,0,0,55000,15.156521739130437,5702583,6981566.0
5977991,1589587200,1,0,55000,16.556521739130435,5702583,6907510.0
5502089,1589673600,1,0,55000,16.83478260869565,5702583,5977991.0
7018934,1589760000,0,0,55000,17.57391304347826,5702583,5502089.0
7228601,1589846400,0,0,55000,19.613636363636363,5702583,7018934.0
7412609,1589932800,0,0,55000,20.35,5702583,7228601.0
7662977,1590019200,0,0,55000,21.730434782608697,5702583,7412609.0
7770443,1590105600,0,0,55000,22.10869565217392,5702583,7662977.0
6615861,1590192000,1,0,55000,20.9,5702583,7770443.0
5965075,1590278400,1,0,55000,19.621739130434783,5702583,6615861.0
7697433,1590364800,0,0,55000,19.421739130434784,5702583,5965075.0
7931274,1590451200,0,0,55000,20.145454545454545,5702583,7697433.0
7920515,1590537600,0,0,55000,19.831818181818186,5702583,7931274.0
7957859,1590624000,0,0,55000,19.104761904761904,5702583,7920515.0
7974352,1590710400,0,0,55000,19.47272727272728,5702583,7957859.0
6746447,1590796800,1,0,55000,18.0,5702583,7974352.0
5953972,1590883200,1,0,55000,18.42727272727273,5702583,6746447.0
6747541,1590969600,0,1,83000,18.613043478260867,5702583,5953972.0
8318010,1591056000,0,0,83000,18.63043478260869,5702583,6747541.0
8672497,1591142400,0,0,83000,19.895238095238096,5702583,8318010.0
8286560,1591228800,0,0,83000,15.871428571428572,5702583,8672497.0
8244616,1591315200,0,0,83000,17.061904761904763,5702583,8286560.0
7258820,1591401600,1,0,83000,18.728571428571428,5702583,8244616.0
6407742,1591488000,1,0,83000,16.4,5702583,7258820.0
8229525,1591574400,0,0,83000,14.676190476190476,5702583,6407742.0
8412960,1591660800,0,0,83000,15.095,5702583,8229525.0
8558593,1591747200,0,0,83000,15.856521739130434,5702583,8412960.0
8749530,1591833600,0,0,83000,16.991304347826087,5702583,8558593.0
8937604,1591920000,0,0,83000,18.847826086956523,5702583,8749530.0
7618527,1592006400,1,0,83000,18.643478260869564,5702583,8937604.0
6711561,1592092800,1,0,83000,18.14782608695652,5702583,7618527.0
9018360,1592179200,0,0,83000,19.343478260869563,5702583,6711561.0
8999135,1592265600,0,0,83000,17.117391304347827,5702583,9018360.0
9010995,1592352000,0,0,83000,17.847826086956523,5702583,8999135.0
8981945,1592438400,0,0,83000,17.31304347826087,5702583,9010995.0
9037588,1592524800,0,0,83000,18.64782608695652,5702583,8981945.0
7907008,1592611200,1,0,83000,19.782608695652176,5702583,9037588.0
7061855,1592697600,1,0,83000,21.773913043478263,5702583,7907008.0
9770960,1592784000,0,0,83000,22.35454545454545,5702583,7061855.0
9965307,1592870400,0,0,83000,22.35909090909091,5702583,9770960.0
8084765,1592956800,0,1,83000,22.09090909090909,5702583,9965307.0
10239295,1593043200,0,0,83000,23.38571428571429,5702583,8084765.0
10281624,1593129600,0,0,83000,23.563636363636363,5702583,10239295.0
8661340,1593216000,1,0,83000,23.05454545454545,5702583,10281624.0
7649220,1593302400,1,0,83000,23.895454545454548,5702583,8661340.0
10729021,1593388800,0,0,83000,23.35909090909091,5702583,7649220.0
10809357,1593475200,0,0,83000,23.704545454545453,5702583,10729021.0
11331505,1593561600,0,0,238000,25.071428571428573,5702423,10809357.0
11457986,1593648000,0,0,238000,23.535,5702423,11331505.0
10609483,1593734400,0,0,238000,21.085,5702423,11457986.0
8814266,1593820800,1,0,238000,21.623809523809523,5702423,10609483.0
8164590,1593907200,1,0,238000,23.28095238095237,5702423,8814266.0
11226088,1593993600,0,0,238000,24.54285714285714,5702423,8164590.0
11212354,1594080000,0,0,238000,22.99047619047619,5702423,11226088.0
11253917,1594166400,0,0,238000,23.305,5702423,11212354.0
11368360,1594252800,0,0,238000,25.104761904761908,5702423,11253917.0
11096603,1594339200,0,0,238000,24.609523809523807,5702423,11368360.0
9192555,1594425600,1,0,238000,23.73333333333333,5702423,11096603.0
7929090,1594512000,1,0,238000,23.585,5702423,9192555.0
11098218,1594598400,0,0,238000,23.88095238095238,5702423,7929090.0
11127686,1594684800,0,0,238000,22.63809523809524,5702423,11098218.0
11030164,1594771200,0,0,238000,21.78181818181818,5702423,11127686.0
10786594,1594857600,0,0,238000,21.154545454545453,5702423,11030164.0
10784433,1594944000,0,0,238000,22.422727272727272,5702423,10786594.0
9062087,1595030400,1,0,238000,23.40909090909091,5702423,10784433.0
7995159,1595116800,1,0,238000,23.84090909090909,5702423,9062087.0
11090962,1595203200,0,0,238000,23.23809523809524,5702423,7995159.0
11271953,1595289600,0,0,238000,24.1,5702423,11090962.0
11160067,1595376000,0,0,238000,24.29047619047619,5702423,11271953.0
11356856,1595462400,0,0,238000,25.563636363636363,5702423,11160067.0
11361617,1595548800,0,0,238000,24.94545454545454,5702423,11356856.0
9330233,1595635200,1,0,238000,24.39090909090909,5702423,11361617.0
8173901,1595721600,1,0,238000,24.85454545454545,5702423,9330233.0
11518509,1595808000,0,0,238000,25.94545454545454,5702423,8173901.0
11649845,1595894400,0,0,238000,26.518181818181816,5702423,11518509.0
11625706,1595980800,0,0,238000,25.922727272727272,5702423,11649845.0
11808394,1596067200,0,0,238000,26.8904761904762,5702423,11625706.0
11658568,1596153600,0,0,238000,27.277272727272727,5702423,11808394.0
9458547,1596240000,1,0,204000,27.40952380952381,5702423,11658568.0
8226352,1596326400,1,0,204000,25.94545454545454,5702423,9458547.0
10443657,1596412800,0,0,204000,22.19090909090909,5702423,8226352.0
10463206,1596499200,0,0,204000,21.93636363636364,5702423,10443657.0
10643238,1596585600,0,0,204000,23.05,5702423,10463206.0
10866577,1596672000,0,0,204000,24.75909090909091,5702423,10643238.0
10766271,1596758400,0,0,204000,25.604761904761908,5702423,10866577.0
9083945,1596844800,1,0,204000,26.61818181818182,5702423,10766271.0
8085704,1596931200,1,0,204000,27.24761904761905,5702423,9083945.0
10645239,1597017600,0,0,204000,25.96190476190477,5702423,8085704.0
10746768,1597104000,0,0,204000,26.305,5702423,10645239.0
10829213,1597190400,0,0,204000,25.9,5702423,10746768.0
10904786,1597276800,0,0,204000,24.91428571428572,5702423,10829213.0
10554010,1597363200,0,0,204000,24.571428571428573,5702423,10904786.0
8613404,1597449600,1,1,204000,24.3,5702423,10554010.0
7915831,1597536000,1,0,204000,23.914285714285715,5702423,8613404.0
10254336,1597622400,0,0,204000,22.96666666666667,5702423,7915831.0
10320377,1597708800,0,0,204000,23.666666666666668,5702423,10254336.0
10605041,1597795200,0,0,204000,24.5,5702423,10320377.0
10797178,1597881600,0,0,204000,25.363636363636363,5702423,10605041.0
10869671,1597968000,0,0,204000,26.204545454545453,5702423,10797178.0
9297740,1598054400,1,0,204000,25.895454545454548,5702423,10869671.0
7925089,1598140800,1,0,204000,24.21818181818181,5702423,9297740.0
10527386,1598227200,0,0,204000,23.09090909090909,5702423,7925089.0
11053343,1598313600,0,0,204000,24.60454545454546,5702423,10527386.0
11245379,1598400000,0,0,204000,25.781818181818185,5702423,11053343.0
11244368,1598486400,0,0,204000,25.24090909090909,5702423,11245379.0
11059326,1598572800,0,0,204000,23.76363636363636,5702423,11244368.0
8299959,1598659200,1,0,204000,17.47142857142857,5702423,11059326.0
7193142,1598745600,1,0,204000,17.73333333333333,5702423,8299959.0
9491126,1598832000,0,0,204000,18.15714285714286,5702423,7193142.0
9876310,1598918400,0,0,140000,19.30952380952381,5702423,9491126.0
10020544,1599004800,0,0,140000,20.081818181818186,5702423,9876310.0
10250631,1599091200,0,0,140000,21.395454545454545,5702423,10020544.0
10398585,1599177600,0,0,140000,22.495454545454542,5702423,10250631.0
8677658,1599264000,1,0,140000,22.454545454545453,5702423,10398585.0
7552104,1599350400,1,0,140000,22.422727272727272,5702423,8677658.0
9793545,1599436800,0,0,140000,18.219047619047625,5702423,7552104.0
9717860,1599523200,0,0,140000,18.795454545454547,5702423,9793545.0
9784926,1599609600,0,0,140000,18.845454545454547,5702423,9717860.0
9942946,1599696000,0,0,140000,20.37272727272727,5702423,9784926.0
8221357,1599782400,0,1,140000,22.723809523809525,5702423,9942946.0
8431824,1599868800,1,0,140000,23.05454545454545,5702423,8221357.0
7457377,1599955200,1,0,140000,23.73636363636364,5702423,8431824.0
10569327,1600041600,0,0,140000,22.92727272727273,5702423,7457377.0
10865580,1600128000,0,0,140000,22.37727272727273,5702423,10569327.0
11018146,1600214400,0,0,140000,23.217391304347824,5702423,10865580.0
10904534,1600300800,0,0,140000,23.231818181818184,5702423,11018146.0
10577683,1600387200,0,0,140000,20.465217391304343,5702423,10904534.0
8850391,1600473600,1,0,140000,21.61304347826087,5702423,10577683.0
7487490,1600560000,1,0,140000,20.83478260869565,5702423,8850391.0
10337615,1600646400,0,0,140000,19.4,5702423,7487490.0
10488351,1600732800,0,0,140000,19.85217391304348,5702423,10337615.0
10582449,1600819200,0,0,140000,20.57391304347826,5702423,10488351.0
8431809,1600905600,0,1,140000,20.717391304347824,5702423,10582449.0
9488742,1600992000,0,0,140000,15.422727272727274,5702423,8431809.0
7754486,1601078400,1,0,140000,14.590909090909092,5702423,9488742.0
6808644,1601164800,1,0,140000,13.577272727272726,5702423,7754486.0
9287648,1601251200,0,0,140000,16.077272727272728,5702423,6808644.0
9587717,1601337600,0,0,140000,17.313636363636363,5702423,9287648.0
9621603,1601424000,0,0,140000,17.539130434782606,5702423,9587717.0
9712128,1601510400,0,0,143000,19.454545454545453,5702423,9621603.0
9335053,1601596800,0,0,143000,13.191304347826089,5702423,9712128.0
7426148,1601683200,1,0,143000,11.986363636363636,5702423,9335053.0
6652576,1601769600,1,0,143000,13.656521739130437,5702423,7426148.0
9012969,1601856000,0,0,143000,13.791304347826086,5702423,6652576.0
9248073,1601942400,0,0,143000,16.152173913043477,5702423,9012969.0
9523217,1602028800,0,0,143000,18.44782608695652,5702423,9248073.0
9644182,1602115200,0,0,143000,18.691304347826087,5702423,9523217.0
9672220,1602201600,0,0,143000,18.89130434782609,5702423,9644182.0
7890532,1602288000,1,0,143000,16.05909090909091,5702423,9672220.0
6759218,1602374400,1,0,143000,13.61904761904762,5702423,7890532.0
7150446,1602460800,0,1,143000,14.090909090909092,5702423,6759218.0
9141071,1602547200,0,0,143000,14.013636363636364,5702423,7150446.0
9190777,1602633600,0,0,143000,10.777272727272727,5702423,9141071.0
9189687,1602720000,0,0,143000,10.709090909090907,5702423,9190777.0
8979563,1602806400,0,0,143000,10.660869565217393,5702423,9189687.0
7281124,1602892800,1,0,143000,11.408695652173911,5702423,8979563.0
6473580,1602979200,1,0,143000,12.43913043478261,5702423,7281124.0
8922166,1603065600,0,0,143000,13.417391304347827,5702423,6473580.0
9071835,1603152000,0,0,143000,16.07391304347826,5702423,8922166.0
9173065,1603238400,0,0,143000,18.691304347826087,5702423,9071835.0
9156213,1603324800,0,0,143000,16.747826086956522,5702423,9173065.0
8951603,1603411200,0,0,143000,16.308695652173913,5702423,9156213.0
7270152,1603497600,1,0,143000,14.11304347826087,5702423,8951603.0
6369322,1603584000,1,0,143000,15.117391304347825,5702423,7270152.0
8685464,1603670400,0,0,143000,12.31304347826087,5702423,6369322.0
8818867,1603756800,0,0,143000,11.247826086956522,5702423,8685464.0
8832309,1603843200,0,0,143000,13.808695652173911,5702423,8818867.0
8852801,1603929600,0,0,143000,14.595652173913043,5702423,8832309.0
8624471,1604016000,0,0,143000,15.565217391304348,5702423,8852801.0
6991877,1604102400,1,0,143000,15.873913043478264,5702423,8624471.0
6222131,1604188800,1,0,98000,16.06086956521739,5702423,6991877.0
8444290,1604275200,0,0,98000,16.717391304347824,5702423,6222131.0
8551747,1604361600,0,0,98000,14.417391304347827,5702423,8444290.0
8514033,1604448000,0,0,98000,10.878260869565215,5702423,8551747.0
8480181,1604534400,0,0,98000,12.604347826086956,5702423,8514033.0
8413625,1604620800,0,0,98000,15.045833333333334,5702423,8480181.0
6948457,1604707200,1,0,98000,14.126086956521736,5702423,8413625.0
6140463,1604793600,1,0,98000,14.152173913043478,5702423,6948457.0
8392929,1604880000,0,0,98000,13.682608695652174,5702423,6140463.0
8529394,1604966400,0,0,98000,13.669565217391304,5702423,8392929.0
8528534,1605052800,0,0,98000,13.104166666666666,5702423,8529394.0
8469515,1605139200,0,0,98000,12.845833333333331,5702423,8528534.0
8325433,1605225600,0,0,98000,13.095833333333331,5702423,8469515.0
6882747,1605312000,1,0,98000,13.23913043478261,5702423,8325433.0
6112610,1605398400,1,0,98000,14.654166666666669,5702423,6882747.0
8371533,1605484800,0,0,98000,13.55,5702423,6112610.0
8435208,1605571200,0,0,98000,12.717391304347826,5702423,8371533.0
8469542,1605657600,0,0,98000,12.421739130434782,5702423,8435208.0
8479743,1605744000,0,0,98000,13.121739130434785,5702423,8469542.0
8438704,1605830400,0,0,98000,9.69090909090909,5702423,8479743.0
6903632,1605916800,1,0,98000,8.131818181818183,5702423,8438704.0
6155890,1606003200,1,0,98000,8.391666666666667,5702423,6903632.0
8795350,1606089600,0,0,98000,9.341666666666669,5702423,6155890.0
8928389,1606176000,0,0,98000,9.221739130434782,5702423,8795350.0
8905955,1606262400,0,0,98000,10.854166666666666,5702423,8928389.0
8934752,1606348800,0,0,98000,11.730434782608697,5702423,8905955.0
8860806,1606435200,0,0,98000,12.0375,5702423,8934752.0
7315030,1606521600,1,0,98000,10.478260869565217,5702423,8860806.0
6592702,1606608000,1,0,98000,12.369565217391305,5702423,7315030.0
8821644,1606694400,0,0,98000,10.995833333333332,5702423,6592702.0
9161758,1606780800,0,0,109000,8.404166666666667,5702423,8821644.0
9303504,1606867200,0,0,109000,7.004347826086956,5702423,9161758.0
9461606,1606953600,0,0,109000,5.895833333333333,5702423,9303504.0
9297282,1607040000,0,0,109000,5.747826086956521,5702423,9461606.0
7601685,1607126400,1,0,109000,4.5625,5702423,9297282.0
6686253,1607212800,1,0,109000,5.356521739130435,5702423,7601685.0
8895492,1607299200,0,0,109000,5.895833333333333,5702423,6686253.0
7281716,1607385600,0,1,109000,5.752173913043479,5702423,8895492.0
9767972,1607472000,0,0,109000,5.882608695652174,5702423,7281716.0
9687434,1607558400,0,0,109000,7.5375,5702423,9767972.0
9481443,1607644800,0,0,109000,8.069565217391304,5702423,9687434.0
7539659,1607731200,1,0,109000,9.483333333333333,5702423,9481443.0
6859717,1607817600,1,0,109000,7.7,5702423,7539659.0
9384606,1607904000,0,0,109000,9.465217391304348,5702423,6859717.0
9410938,1607990400,0,0,109000,11.5,5702423,9384606.0
9444734,1608076800,0,0,109000,9.845454545454546,5702423,9410938.0
9513000,1608163200,0,0,109000,10.509090909090908,5702423,9444734.0
9371038,1608249600,0,0,109000,11.395652173913044,5702423,9513000.0
7551517,1608336000,1,0,109000,11.215,5702423,9371038.0
6921279,1608422400,1,0,109000,10.0,5702423,7551517.0
9168600,1608508800,0,0,109000,9.336363636363636,5702423,6921279.0
9172164,1608595200,0,0,109000,10.777272727272727,5702423,9168600.0
9039128,1608681600,0,0,109000,10.91304347826087,5702423,9172164.0
8355297,1608768000,0,0,109000,8.027272727272727,5702423,9039128.0
6449384,1608854400,0,1,109000,5.8,5702423,8355297.0
6631043,1608940800,1,1,109000,5.1695652173913045,5702423,6449384.0
6847255,1609027200,1,0,109000,3.1090909090909093,5702423,6631043.0
9037215,1609113600,0,0,109000,6.709090909090909,5702423,6847255.0
9116996,1609200000,0,0,109000,6.021739130434782,5702423,9037215.0
9235765,1609286400,0,0,109000,5.079166666666667,5702423,9116996.0
8546327,1609372800,0,0,109000,5.747619047619048,5702423,9235765.0
6412694,1609459200,0,1,106000,4.326086956521739,5702262,8546327.0
7300423,1609545600,1,0,106000,2.9086956521739133,5702262,6412694.0
6910917,1609632000,1,0,106000,3.0043478260869563,5702262,7300423.0
9575497,1609718400,0,0,106000,2.875,5702262,6910917.0
9491228,1609804800,0,0,106000,2.375,5702262,9575497.0
6906902,1609891200,0,1,106000,1.6666666666666667,5702262,9491228.0
9824869,1609977600,0,0,106000,1.9666666666666668,5702262,6906902.0
9860858,1610064000,0,0,106000,1.472,5702262,9824869.0
7593972,1610150400,1,0,106000,2.5875,5702262,9860858.0
6930684,1610236800,1,0,106000,4.154166666666667,5702262,7593972.0
10183881,1610323200,0,0,106000,2.2,5702262,6930684.0
10363067,1610409600,0,0,106000,2.265217391304348,5702262,10183881.0
10223684,1610496000,0,0,106000,4.141666666666667,5702262,10363067.0
10151655,1610582400,0,0,106000,3.804166666666666,5702262,10223684.0
9844644,1610668800,0,0,106000,5.492000000000001,5702262,10151655.0
7505375,1610755200,1,0,106000,5.270833333333333,5702262,9844644.0
6703387,1610841600,1,0,106000,7.708333333333333,5702262,7505375.0
9766797,1610928000,0,0,106000,6.313043478260869,5702262,6703387.0
9724756,1611014400,0,0,106000,6.8,5702262,9766797.0
9634487,1611100800,0,0,106000,7.340909090909091,5702262,9724756.0
9401844,1611187200,0,0,106000,8.709090909090909,5702262,9634487.0
9226462,1611273600,0,0,106000,8.530434782608696,5702262,9401844.0
7171330,1611360000,1,0,106000,7.756521739130435,5702262,9226462.0
6400429,1611446400,1,0,106000,9.769565217391303,5702262,7171330.0
9277471,1611532800,0,0,106000,8.165217391304347,5702262,6400429.0
9347876,1611619200,0,0,106000,7.326086956521739,5702262,9277471.0
9210796,1611705600,0,0,106000,9.37391304347826,5702262,9347876.0
9015910,1611792000,0,0,106000,12.129166666666668,5702262,9210796.0
8725605,1611878400,0,0,106000,13.670833333333334,5702262,9015910.0
6920794,1611964800,1,0,106000,11.0,5702262,8725605.0
6268077,1612051200,1,0,106000,10.4625,5702262,6920794.0
8843301,1612137600,0,0,104000,12.61304347826087,5702262,6268077.0
8846512,1612224000,0,0,104000,12.045833333333334,5702262,8843301.0
8793954,1612310400,0,0,104000,12.708695652173914,5702262,8846512.0
8848353,1612396800,0,0,104000,11.617391304347825,5702262,8793954.0
8809698,1612483200,0,0,104000,12.004347826086958,5702262,8848353.0
7077710,1612569600,1,0,104000,11.921739130434782,5702262,8809698.0
6563964,1612656000,1,0,104000,7.378260869565217,5702262,7077710.0
9069238,1612742400,0,0,104000,7.28695652173913,5702262,6563964.0
9154417,1612828800,0,0,104000,7.621739130434783,5702262,9069238.0
9194305,1612915200,0,0,104000,8.782608695652174,5702262,9154417.0
9099262,1613001600,0,0,104000,8.817391304347826,5702262,9194305.0
8909804,1613088000,0,0,104000,10.352173913043478,5702262,9099262.0
7049609,1613174400,1,0,104000,10.12608695652174,5702262,8909804.0
6593729,1613260800,1,0,104000,6.843478260869565,5702262,7049609.0
9213594,1613347200,0,0,104000,6.313043478260869,5702262,6593729.0
9194393,1613433600,0,0,104000,10.48695652173913,5702262,9213594.0
9109455,1613520000,0,0,104000,11.008695652173913,5702262,9194393.0
9171157,1613606400,0,0,104000,10.656521739130437,5702262,9109455.0
8968684,1613692800,0,0,104000,10.695652173913045,5702262,9171157.0
7065831,1613779200,1,0,104000,9.9,5702262,8968684.0
6450427,1613865600,1,0,104000,9.48,5702262,7065831.0
9053731,1613952000,0,0,104000,11.232,5702262,6450427.0
8984834,1614038400,0,0,104000,12.848,5702262,9053731.0
8912247,1614124800,0,0,104000,11.748,5702262,8984834.0
8924992,1614211200,0,0,104000,11.0625,5702262,8912247.0
8851419,1614297600,0,0,104000,10.296,5702262,8924992.0
7014239,1614384000,1,0,104000,9.58,5702262,8851419.0
6315257,1614470400,1,0,104000,10.412,5702262,7014239.0
8833417,1614556800,0,0,126000,10.328,5702262,6315257.0
9020404,1614643200,0,0,126000,10.592,5702262,8833417.0
8962194,1614729600,0,0,126000,11.048,5702262,9020404.0
8910405,1614816000,0,0,126000,10.508,5702262,8962194.0
8815144,1614902400,0,0,126000,10.504,5702262,8910405.0
7138852,1614988800,1,0,126000,10.376,5702262,8815144.0
6464269,1615075200,1,0,126000,10.3,5702262,7138852.0
8955430,1615161600,0,0,126000,9.704,5702262,6464269.0
9092527,1615248000,0,0,126000,9.283333333333331,5702262,8955430.0
9059637,1615334400,0,0,126000,8.916,5702262,9092527.0
8937941,1615420800,0,0,126000,11.183333333333332,5702262,9059637.0
8867456,1615507200,0,0,126000,9.92,5702262,8937941.0
7099323,1615593600,1,0,126000,10.08,5702262,8867456.0
6367263,1615680000,1,0,126000,9.792,5702262,7099323.0
8867854,1615766400,0,0,126000,9.752,5702262,6367263.0
8908531,1615852800,0,0,126000,10.425,5702262,8867854.0
8911219,1615939200,0,0,126000,11.376,5702262,8908531.0
9000092,1616025600,0,0,126000,9.02,5702262,8911219.0
9082519,1616112000,0,0,126000,6.34,5702262,9000092.0
7383471,1616198400,1,0,126000,7.324,5702262,9082519.0
6530749,1616284800,1,0,126000,7.888,5702262,7383471.0
8989032,1616371200,0,0,126000,10.176,5702262,6530749.0
9061392,1616457600,0,0,126000,10.284,5702262,8989032.0
8991677,1616544000,0,0,126000,11.641666666666666,5702262,9061392.0
8964662,1616630400,0,0,126000,11.904166666666669,5702262,8991677.0
8862655,1616716800,0,0,126000,12.252,5702262,8964662.0
7138228,1616803200,1,0,126000,12.364,5702262,8862655.0
6017816,1616889600,1,0,126000,12.533333333333331,5702262,7138228.0
8473185,1616976000,0,0,126000,12.625,5702262,6017816.0
8508692,1617062400,0,0,126000,13.316,5702262,8473185.0
8330050,1617148800,0,0,126000,12.68,5702262,8508692.0
8257210,1617235200,0,0,142000,12.904000000000002,5702262,8330050.0
6913701,1617321600,0,1,142000,14.772,5702262,8257210.0
7126282,1617408000,1,0,142000,15.45,5702262,6913701.0
6520418,1617494400,1,0,142000,13.079166666666666,5702262,7126282.0
6880195,1617580800,0,1,142000,13.125,5702262,6520418.0
8770069,1617667200,0,0,142000,11.283333333333331,5702262,6880195.0
8997631,1617753600,0,0,142000,8.8125,5702262,8770069.0
8904137,1617840000,0,0,142000,9.925,5702262,8997631.0
8888921,1617926400,0,0,142000,8.887500000000001,5702262,8904137.0
7430699,1618012800,1,0,142000,9.645833333333334,5702262,8888921.0
6698301,1618099200,1,0,142000,11.3125,5702262,7430699.0
8928947,1618185600,0,0,142000,10.25,5702262,6698301.0
8924295,1618272000,0,0,142000,9.858333333333333,5702262,8928947.0
8941995,1618358400,0,0,142000,11.2125,5702262,8924295.0
8951508,1618444800,0,0,142000,11.483333333333334,5702262,8941995.0
8897985,1618531200,0,0,142000,8.375,5702262,8951508.0
7441690,1618617600,1,0,142000,8.191304347826087,5702262,8897985.0
6712747,1618704000,1,0,142000,9.483333333333333,5702262,7441690.0
8856313,1618790400,0,0,142000,10.941666666666668,5702262,6712747.0
8894674,1618876800,0,0,142000,10.817391304347826,5702262,8856313.0
9001297,1618963200,0,0,142000,10.333333333333334,5702262,8894674.0
8991243,1619049600,0,0,142000,10.8625,5702262,9001297.0
8809011,1619136000,0,0,142000,12.713043478260868,5702262,8991243.0
7413829,1619222400,1,0,142000,12.5875,5702262,8809011.0
6688668,1619308800,1,0,142000,14.55,5702262,7413829.0
8791033,1619395200,0,0,142000,13.358333333333334,5702262,6688668.0
8885784,1619481600,0,0,142000,12.766666666666666,5702262,8791033.0
8895768,1619568000,0,0,142000,13.5875,5702262,8885784.0
