consumo,fecha,findesemana,festivos,COVID,tmed,t-1
1183995,1590192000,1,0,2,20.9,1559618.0
1076047,1590278400,1,0,2,19.621739130434783,1183995.0
1509356,1590364800,0,0,2,19.421739130434784,1076047.0
1629393,1590451200,0,0,2,20.145454545454545,1509356.0
1604700,1590537600,0,0,2,19.831818181818186,1629393.0
1552635,1590624000,0,0,2,19.104761904761904,1604700.0
1556994,1590710400,0,0,2,19.47272727272728,1552635.0
1180367,1590796800,1,0,2,18.0,1556994.0
1085553,1590883200,1,0,2,18.42727272727273,1180367.0
1288977,1590969600,0,1,2,18.613043478260867,1085553.0
1545505,1591056000,0,0,2,18.63043478260869,1288977.0
1628192,1591142400,0,0,2,19.895238095238096,1545505.0
1536399,1591228800,0,0,2,15.871428571428572,1628192.0
1498573,1591315200,0,0,2,17.061904761904763,1536399.0
1200048,1591401600,1,0,2,18.728571428571428,1498573.0
1030400,1591488000,1,0,2,16.4,1200048.0
1442616,1591574400,0,0,2,14.676190476190476,1030400.0
1523091,1591660800,0,0,2,15.095,1442616.0
1547328,1591747200,0,0,2,15.856521739130434,1523091.0
1573016,1591833600,0,0,2,16.991304347826087,1547328.0
1592696,1591920000,0,0,2,18.847826086956523,1573016.0
1203851,1592006400,1,0,2,18.643478260869564,1592696.0
1098900,1592092800,1,0,2,18.14782608695652,1203851.0
1578910,1592179200,0,0,2,19.343478260869563,1098900.0
1629708,1592265600,0,0,2,17.117391304347827,1578910.0
1652966,1592352000,0,0,2,17.847826086956523,1629708.0
1598633,1592438400,0,0,2,17.31304347826087,1652966.0
1603333,1592524800,0,0,2,18.64782608695652,1598633.0
1261743,1592611200,1,0,2,19.782608695652176,1603333.0
1167105,1592697600,1,0,2,21.773913043478263,1261743.0
1560974,1592784000,0,0,0,22.35454545454545,1167105.0
1523741,1592870400,0,0,0,22.35909090909091,1560974.0
1260463,1592956800,0,1,0,22.09090909090909,1523741.0
1683636,1593043200,0,0,0,23.38571428571429,1260463.0
1702637,1593129600,0,0,0,23.563636363636363,1683636.0
1422452,1593216000,1,0,0,23.05454545454545,1702637.0
1257897,1593302400,1,0,0,23.895454545454548,1422452.0
1838793,1593388800,0,0,0,23.35909090909091,1257897.0
1904043,1593475200,0,0,0,23.704545454545453,1838793.0
1788681,1593561600,0,0,1,25.071428571428573,1904043.0
1838489,1593648000,0,0,1,23.535,1788681.0
1691983,1593734400,0,0,1,21.085,1838489.0
1267017,1593820800,1,0,1,21.623809523809523,1691983.0
1140586,1593907200,1,0,1,23.28095238095237,1267017.0
1649836,1593993600,0,0,1,24.54285714285714,1140586.0
1702775,1594080000,0,0,1,22.99047619047619,1649836.0
1809112,1594166400,0,0,1,23.305,1702775.0
1825667,1594252800,0,0,1,25.104761904761908,1809112.0
1751703,1594339200,0,0,1,24.609523809523807,1825667.0
1350753,1594425600,1,0,1,23.73333333333333,1751703.0
1153207,1594512000,1,0,1,23.585,1350753.0
1719943,1594598400,0,0,1,23.88095238095238,1153207.0
1791867,1594684800,0,0,1,22.63809523809524,1719943.0
1789628,1594771200,0,0,1,21.78181818181818,1791867.0
1742912,1594857600,0,0,1,21.154545454545453,1789628.0
1706300,1594944000,0,0,1,22.422727272727272,1742912.0
1336168,1595030400,1,0,1,23.40909090909091,1706300.0
1184641,1595116800,1,0,1,23.84090909090909,1336168.0
1742196,1595203200,0,0,1,23.23809523809524,1184641.0
1862141,1595289600,0,0,1,24.1,1742196.0
1820921,1595376000,0,0,1,24.29047619047619,1862141.0
1814495,1595462400,0,0,1,25.563636363636363,1820921.0
1755134,1595548800,0,0,1,24.94545454545454,1814495.0
1341111,1595635200,1,0,1,24.39090909090909,1755134.0
1206668,1595721600,1,0,1,24.85454545454545,1341111.0
1787849,1595808000,0,0,1,25.94545454545454,1206668.0
1855864,1595894400,0,0,1,26.518181818181816,1787849.0
1859286,1595980800,0,0,1,25.922727272727272,1855864.0
1825668,1596067200,0,0,1,26.8904761904762,1859286.0
1784202,1596153600,0,0,1,27.277272727272727,1825668.0
1471260,1596240000,1,0,1,27.40952380952381,1784202.0
1253375,1596326400,1,0,1,25.94545454545454,1471260.0
1713123,1596412800,0,0,1,22.19090909090909,1253375.0
1791142,1596499200,0,0,1,21.93636363636364,1713123.0
1837562,1596585600,0,0,1,23.05,1791142.0
1873582,1596672000,0,0,1,24.75909090909091,1837562.0
1811661,1596758400,0,0,1,25.604761904761908,1873582.0
1411765,1596844800,1,0,1,26.61818181818182,1811661.0
1271562,1596931200,1,0,1,27.24761904761905,1411765.0
1693987,1597017600,0,0,1,25.96190476190477,1271562.0
1697880,1597104000,0,0,1,26.305,1693987.0
1696908,1597190400,0,0,1,25.9,1697880.0
1649060,1597276800,0,0,1,24.91428571428572,1696908.0
1600046,1597363200,0,0,1,24.571428571428573,1649060.0
1235161,1597449600,1,1,1,24.3,1600046.0
1174134,1597536000,1,0,1,23.914285714285715,1235161.0
1629822,1597622400,0,0,1,22.96666666666667,1174134.0
1670129,1597708800,0,0,1,23.666666666666668,1629822.0
1699760,1597795200,0,0,1,24.5,1670129.0
1731410,1597881600,0,0,1,25.363636363636363,1699760.0
1742227,1597968000,0,0,1,26.204545454545453,1731410.0
1395781,1598054400,1,0,1,25.895454545454548,1742227.0
1225391,1598140800,1,0,1,24.21818181818181,1395781.0
1821795,1598227200,0,0,1,23.09090909090909,1225391.0
1883569,1598313600,0,0,1,24.60454545454546,1821795.0
1918452,1598400000,0,0,1,25.781818181818185,1883569.0
1963049,1598486400,0,0,1,25.24090909090909,1918452.0
1893257,1598572800,0,0,1,23.76363636363636,1963049.0
1271505,1598659200,1,0,1,17.47142857142857,1893257.0
1177131,1598745600,1,0,1,17.73333333333333,1271505.0
1665584,1598832000,0,0,1,18.15714285714286,1177131.0
1847171,1598918400,0,0,1,19.30952380952381,1665584.0
1887182,1599004800,0,0,1,20.081818181818186,1847171.0
1935647,1599091200,0,0,1,21.395454545454545,1887182.0
1880659,1599177600,0,0,1,22.495454545454542,1935647.0
1449663,1599264000,1,0,1,22.454545454545453,1880659.0
1298520,1599350400,1,0,1,22.422727272727272,1449663.0
1827809,1599436800,0,0,1,18.219047619047625,1298520.0
1882306,1599523200,0,0,1,18.795454545454547,1827809.0
1813849,1599609600,0,0,1,18.845454545454547,1882306.0
1830877,1599696000,0,0,1,20.37272727272727,1813849.0
1544117,1599782400,0,1,1,22.723809523809525,1830877.0
1403526,1599868800,1,0,1,23.05454545454545,1544117.0
1323880,1599955200,1,0,1,23.73636363636364,1403526.0
1919034,1600041600,0,0,1,22.92727272727273,1323880.0
2048044,1600128000,0,0,1,22.37727272727273,1919034.0
2035544,1600214400,0,0,1,23.217391304347824,2048044.0
2073249,1600300800,0,0,1,23.231818181818184,2035544.0
1963991,1600387200,0,0,1,20.465217391304343,2073249.0
1452367,1600473600,1,0,1,21.61304347826087,1963991.0
1239706,1600560000,1,0,1,20.83478260869565,1452367.0
1770709,1600646400,0,0,1,19.4,1239706.0
1891909,1600732800,0,0,1,19.85217391304348,1770709.0
1855249,1600819200,0,0,1,20.57391304347826,1891909.0
1531040,1600905600,0,1,1,20.717391304347824,1855249.0
1518473,1600992000,0,0,1,15.422727272727274,1531040.0
1265591,1601078400,1,0,1,14.590909090909092,1518473.0
1122992,1601164800,1,0,1,13.577272727272726,1265591.0
1594285,1601251200,0,0,1,16.077272727272728,1122992.0
1699988,1601337600,0,0,1,17.313636363636363,1594285.0
1783124,1601424000,0,0,1,17.539130434782606,1699988.0
1676829,1601510400,0,0,1,19.454545454545453,1783124.0
1595434,1601596800,0,0,1,13.191304347826089,1676829.0
1185993,1601683200,1,0,1,11.986363636363636,1595434.0
1094768,1601769600,1,0,1,13.656521739130437,1185993.0
1528951,1601856000,0,0,1,13.791304347826086,1094768.0
1557525,1601942400,0,0,1,16.152173913043477,1528951.0
1621962,1602028800,0,0,1,18.44782608695652,1557525.0
1647916,1602115200,0,0,1,18.691304347826087,1621962.0
1659102,1602201600,0,0,1,18.89130434782609,1647916.0
1221115,1602288000,1,0,1,16.05909090909091,1659102.0
1075463,1602374400,1,0,1,13.61904761904762,1221115.0
1122738,1602460800,0,1,1,14.090909090909092,1075463.0
1522975,1602547200,0,0,1,14.013636363636364,1122738.0
1625451,1602633600,0,0,1,10.777272727272727,1522975.0
1641703,1602720000,0,0,1,10.709090909090907,1625451.0
1618182,1602806400,0,0,1,10.660869565217393,1641703.0
1208768,1602892800,1,0,1,11.408695652173911,1618182.0
1045397,1602979200,1,0,1,12.43913043478261,1208768.0
1566837,1603065600,0,0,1,13.417391304347827,1045397.0
1625059,1603152000,0,0,1,16.07391304347826,1566837.0
1653357,1603238400,0,0,1,18.691304347826087,1625059.0
1684830,1603324800,0,0,1,16.747826086956522,1653357.0
1624438,1603411200,0,0,1,16.308695652173913,1684830.0
1228802,1603497600,1,0,1,14.11304347826087,1624438.0
1105553,1603584000,1,0,1,15.117391304347825,1228802.0
1614978,1603670400,0,0,1,12.31304347826087,1105553.0
1658642,1603756800,0,0,1,11.247826086956522,1614978.0
1585114,1603843200,0,0,1,13.808695652173911,1658642.0
1556831,1603929600,0,0,1,14.595652173913043,1585114.0
1510015,1604016000,0,0,1,15.565217391304348,1556831.0
1099140,1604102400,1,0,1,15.873913043478264,1510015.0
1066631,1604188800,1,0,1,16.06086956521739,1099140.0
1565454,1604275200,0,0,1,16.717391304347824,1066631.0
1622338,1604361600,0,0,1,14.417391304347827,1565454.0
1612237,1604448000,0,0,1,10.878260869565215,1622338.0
1620835,1604534400,0,0,1,12.604347826086956,1612237.0
1566503,1604620800,0,0,1,15.045833333333334,1620835.0
1193588,1604707200,1,0,1,14.126086956521736,1566503.0
1037771,1604793600,1,0,1,14.152173913043478,1193588.0
1534002,1604880000,0,0,1,13.682608695652174,1037771.0
1537480,1604966400,0,0,1,13.669565217391304,1534002.0
1536624,1605052800,0,0,1,13.104166666666666,1537480.0
1669383,1605139200,0,0,1,12.845833333333331,1536624.0
1634614,1605225600,0,0,1,13.095833333333331,1669383.0
1258982,1605312000,1,0,1,13.23913043478261,1634614.0
1143709,1605398400,1,0,1,14.654166666666669,1258982.0
1607126,1605484800,0,0,1,13.55,1143709.0
1609818,1605571200,0,0,1,12.717391304347826,1607126.0
1612408,1605657600,0,0,1,12.421739130434782,1609818.0
1614093,1605744000,0,0,1,13.121739130434785,1612408.0
1643563,1605830400,0,0,1,9.69090909090909,1614093.0
1278537,1605916800,1,0,1,8.131818181818183,1643563.0
1139510,1606003200,1,0,1,8.391666666666667,1278537.0
1654838,1606089600,0,0,1,9.341666666666669,1139510.0
1636209,1606176000,0,0,1,9.221739130434782,1654838.0
1622682,1606262400,0,0,1,10.854166666666666,1636209.0
1572100,1606348800,0,0,1,11.730434782608697,1622682.0
1542435,1606435200,0,0,1,12.0375,1572100.0
1204728,1606521600,1,0,1,10.478260869565217,1542435.0
1029538,1606608000,1,0,1,12.369565217391305,1204728.0
1538153,1606694400,0,0,1,10.995833333333332,1029538.0
1629893,1606780800,0,0,1,8.404166666666667,1538153.0
1672550,1606867200,0,0,1,7.004347826086956,1629893.0
1671597,1606953600,0,0,1,5.895833333333333,1672550.0
1614431,1607040000,0,0,1,5.747826086956521,1671597.0
1177382,1607126400,1,0,1,4.5625,1614431.0
1060807,1607212800,1,0,1,5.356521739130435,1177382.0
1343518,1607299200,0,0,1,5.895833333333333,1060807.0
1161003,1607385600,0,1,1,5.752173913043479,1343518.0
1662192,1607472000,0,0,1,5.882608695652174,1161003.0
1684625,1607558400,0,0,1,7.5375,1662192.0
1720149,1607644800,0,0,1,8.069565217391304,1684625.0
1213212,1607731200,1,0,1,9.483333333333333,1720149.0
1080404,1607817600,1,0,1,7.7,1213212.0
1656190,1607904000,0,0,1,9.465217391304348,1080404.0
1719230,1607990400,0,0,1,11.5,1656190.0
1629220,1608076800,0,0,1,9.845454545454546,1719230.0
1621254,1608163200,0,0,1,10.509090909090908,1629220.0
1578925,1608249600,0,0,1,11.395652173913044,1621254.0
1148181,1608336000,1,0,1,11.215,1578925.0
1041377,1608422400,1,0,1,10.0,1148181.0
1573516,1608508800,0,0,1,9.336363636363636,1041377.0
1604238,1608595200,0,0,1,10.777272727272727,1573516.0
1480485,1608681600,0,0,1,10.91304347826087,1604238.0
1212636,1608768000,0,0,1,8.027272727272727,1480485.0
923546,1608854400,0,1,1,5.8,1212636.0
973718,1608940800,1,1,1,5.1695652173913045,923546.0
998760,1609027200,1,0,1,3.1090909090909093,973718.0
1284787,1609113600,0,0,1,6.709090909090909,998760.0
1293681,1609200000,0,0,1,6.021739130434782,1284787.0
1309179,1609286400,0,0,1,5.079166666666667,1293681.0
1189859,1609372800,0,0,1,5.747619047619048,1309179.0
1022674,1609459200,0,1,1,4.326086956521739,1189859.0
1087037,1609545600,1,0,1,2.9086956521739133,1022674.0
1083139,1609632000,1,0,1,3.0043478260869563,1087037.0
1502585,1609718400,0,0,1,2.875,1083139.0
1501858,1609804800,0,0,1,2.375,1502585.0
1139538,1609891200,0,1,1,1.6666666666666667,1501858.0
1806375,1609977600,0,0,1,1.9666666666666668,1139538.0
1835928,1610064000,0,0,1,1.472,1806375.0
1298661,1610150400,1,0,1,2.5875,1835928.0
1204310,1610236800,1,0,1,4.154166666666667,1298661.0
1854509,1610323200,0,0,1,2.2,1204310.0
1910942,1610409600,0,0,1,2.265217391304348,1854509.0
1929903,1610496000,0,0,1,4.141666666666667,1910942.0
1895820,1610582400,0,0,1,3.804166666666666,1929903.0
1844164,1610668800,0,0,1,5.492000000000001,1895820.0
1287331,1610755200,1,0,1,5.270833333333333,1844164.0
1185509,1610841600,1,0,1,7.708333333333333,1287331.0
1824325,1610928000,0,0,1,6.313043478260869,1185509.0
1844290,1611014400,0,0,1,6.8,1824325.0
1813100,1611100800,0,0,1,7.340909090909091,1844290.0
1802734,1611187200,0,0,1,8.709090909090909,1813100.0
1737069,1611273600,0,0,1,8.530434782608696,1802734.0
1189238,1611360000,1,0,1,7.756521739130435,1737069.0
1075685,1611446400,1,0,1,9.769565217391303,1189238.0
1678968,1611532800,0,0,1,8.165217391304347,1075685.0
1710595,1611619200,0,0,1,7.326086956521739,1678968.0
1709964,1611705600,0,0,1,9.37391304347826,1710595.0
1678407,1611792000,0,0,1,12.129166666666668,1709964.0
1632696,1611878400,0,0,1,13.670833333333334,1678407.0
1167569,1611964800,1,0,1,11.0,1632696.0
1068983,1612051200,1,0,1,10.4625,1167569.0
1672150,1612137600,0,0,1,12.61304347826087,1068983.0
1742750,1612224000,0,0,1,12.045833333333334,1672150.0
1710015,1612310400,0,0,1,12.708695652173914,1742750.0
1740322,1612396800,0,0,1,11.617391304347825,1710015.0
1698519,1612483200,0,0,1,12.004347826086958,1740322.0
1289204,1612569600,1,0,1,11.921739130434782,1698519.0
1171074,1612656000,1,0,1,7.378260869565217,1289204.0
1739776,1612742400,0,0,1,7.28695652173913,1171074.0
1773662,1612828800,0,0,1,7.621739130434783,1739776.0
1784050,1612915200,0,0,1,8.782608695652174,1773662.0
1760184,1613001600,0,0,1,8.817391304347826,1784050.0
1709483,1613088000,0,0,1,10.352173913043478,1760184.0
1238372,1613174400,1,0,1,10.12608695652174,1709483.0
1171806,1613260800,1,0,1,6.843478260869565,1238372.0
1737694,1613347200,0,0,1,6.313043478260869,1171806.0
1805610,1613433600,0,0,1,10.48695652173913,1737694.0
1822466,1613520000,0,0,1,11.008695652173913,1805610.0
1755820,1613606400,0,0,1,10.656521739130437,1822466.0
1796195,1613692800,0,0,1,10.695652173913045,1755820.0
1287711,1613779200,1,0,1,9.9,1796195.0
1182388,1613865600,1,0,1,9.48,1287711.0
1817657,1613952000,0,0,1,11.232,1182388.0
1844380,1614038400,0,0,1,12.848,1817657.0
1825978,1614124800,0,0,1,11.748,1844380.0
1818148,1614211200,0,0,1,11.0625,1825978.0
1759981,1614297600,0,0,1,10.296,1818148.0
1323745,1614384000,1,0,1,9.58,1759981.0
1141358,1614470400,1,0,1,10.412,1323745.0
1681505,1614556800,0,0,1,10.328,1141358.0
1759882,1614643200,0,0,1,10.592,1681505.0
1738418,1614729600,0,0,1,11.048,1759882.0
1748709,1614816000,0,0,1,10.508,1738418.0
1697385,1614902400,0,0,1,10.504,1748709.0
1252241,1614988800,1,0,1,10.376,1697385.0
1155165,1615075200,1,0,1,10.3,1252241.0
1739783,1615161600,0,0,1,9.704,1155165.0
1779185,1615248000,0,0,1,9.283333333333331,1739783.0
1832032,1615334400,0,0,1,8.916,1779185.0
1788520,1615420800,0,0,1,11.183333333333332,1832032.0
1724144,1615507200,0,0,1,9.92,1788520.0
1246446,1615593600,1,0,1,10.08,1724144.0
1131228,1615680000,1,0,1,9.792,1246446.0
1686703,1615766400,0,0,1,9.752,1131228.0
1771980,1615852800,0,0,1,10.425,1686703.0
1730381,1615939200,0,0,1,11.376,1771980.0
1767286,1616025600,0,0,1,9.02,1730381.0
1787609,1616112000,0,0,1,6.34,1767286.0
1336342,1616198400,1,0,1,7.324,1787609.0
1203514,1616284800,1,0,1,7.888,1336342.0
1703907,1616371200,0,0,1,10.176,1203514.0
1775352,1616457600,0,0,1,10.284,1703907.0
1785148,1616544000,0,0,1,11.641666666666666,1775352.0
1784402,1616630400,0,0,1,11.904166666666669,1785148.0
1738652,1616716800,0,0,1,12.252,1784402.0
1269217,1616803200,1,0,1,12.364,1738652.0
1086212,1616889600,1,0,1,12.533333333333331,1269217.0
1571899,1616976000,0,0,1,12.625,1086212.0
1623020,1617062400,0,0,1,13.316,1571899.0
1558785,1617148800,0,0,1,12.68,1623020.0
1513483,1617235200,0,0,1,12.904000000000002,1558785.0
1297155,1617321600,0,1,1,14.772,1513483.0
1267163,1617408000,1,0,1,15.45,1297155.0
1282761,1617494400,1,0,1,13.079166666666666,1267163.0
1314775,1617580800,0,1,1,13.125,1282761.0
1799344,1617667200,0,0,1,11.283333333333331,1314775.0
1870954,1617753600,0,0,1,8.8125,1799344.0
1881734,1617840000,0,0,1,9.925,1870954.0
1872767,1617926400,0,0,1,8.887500000000001,1881734.0
1458997,1618012800,1,0,1,9.645833333333334,1872767.0
1344554,1618099200,1,0,1,11.3125,1458997.0
1881821,1618185600,0,0,1,10.25,1344554.0
1902158,1618272000,0,0,1,9.858333333333333,1881821.0
1900022,1618358400,0,0,1,11.2125,1902158.0
1888104,1618444800,0,0,1,11.483333333333334,1900022.0
1870563,1618531200,0,0,1,8.375,1888104.0
1428231,1618617600,1,0,1,8.191304347826087,1870563.0
1277694,1618704000,1,0,1,9.483333333333333,1428231.0
1810016,1618790400,0,0,1,10.941666666666668,1277694.0
1881040,1618876800,0,0,1,10.817391304347826,1810016.0
1864401,1618963200,0,0,1,10.333333333333334,1881040.0
1868596,1619049600,0,0,1,10.8625,1864401.0
1853078,1619136000,0,0,1,12.713043478260868,1868596.0
1406338,1619222400,1,0,1,12.5875,1853078.0
1333882,1619308800,1,0,1,14.55,1406338.0
1852536,1619395200,0,0,1,13.358333333333334,1333882.0
1910394,1619481600,0,0,1,12.766666666666666,1852536.0
1856758,1619568000,0,0,1,13.5875,1910394.0
1854825,1619654400,0,0,1,14.720833333333331,1856758.0
1837259,1619740800,0,0,1,14.725,1854825.0
1263841,1619827200,1,1,1,12.6,1837259.0
1231953,1619913600,1,0,1,11.1125,1263841.0
1837153,1620000000,0,0,1,12.020833333333334,1231953.0
1770032,1620086400,0,0,1,13.383333333333333,1837153.0
1842502,1620172800,0,0,1,15.895833333333334,1770032.0
1869319,1620259200,0,0,1,16.395833333333332,1842502.0
1893914,1620345600,0,0,1,16.833333333333332,1869319.0
1469960,1620432000,1,0,1,17.920833333333334,1893914.0
1285939,1620518400,1,0,1,16.9,1469960.0
1832079,1620604800,0,0,1,16.330434782608698,1285939.0
1902050,1620691200,0,0,1,13.995833333333332,1832079.0
1897491,1620777600,0,0,1,14.241666666666667,1902050.0
1908457,1620864000,0,0,1,15.130434782608695,1897491.0
1903356,1620950400,0,0,1,15.108333333333334,1908457.0
1480184,1621036800,1,0,1,16.391304347826086,1903356.0
1350418,1621123200,1,0,1,19.317391304347822,1480184.0
1849011,1621209600,0,0,1,16.01304347826087,1350418.0
1841238,1621296000,0,0,1,15.991304347826087,1849011.0
1837284,1621382400,0,0,1,16.079166666666666,1841238.0
1819480,1621468800,0,0,1,16.0125,1837284.0
1722855,1621555200,0,0,1,16.6125,1819480.0
1296822,1621641600,1,0,1,15.95,1722855.0
1145836,1621728000,1,0,1,14.333333333333334,1296822.0
1282439,1621814400,0,1,1,17.079166666666666,1145836.0
1670439,1621900800,0,0,1,14.995833333333332,1282439.0
1720446,1621987200,0,0,1,15.854166666666666,1670439.0
1734983,1622073600,0,0,1,18.10833333333333,1720446.0
1842470,1622160000,0,0,1,19.445833333333333,1734983.0
1440752,1622246400,1,0,1,20.575,1842470.0
1348727,1622332800,1,0,1,20.54583333333333,1440752.0
1892620,1622419200,0,0,1,19.2,1348727.0
1918633,1622505600,0,0,1,19.129166666666663,1892620.0
1916018,1622592000,0,0,1,18.820833333333333,1918633.0
2001066,1622678400,0,0,1,19.825,1916018.0
1900003,1622764800,0,0,1,19.808333333333334,2001066.0
1311954,1622851200,1,0,1,19.33333333333333,1900003.0
1136649,1622937600,1,0,1,19.92083333333333,1311954.0
1886243,1623024000,0,0,1,19.441666666666663,1136649.0
2002732,1623110400,0,0,1,20.616666666666667,1886243.0
2039652,1623196800,0,0,1,21.6625,2002732.0
2071015,1623283200,0,0,1,22.175,2039652.0
2067456,1623369600,0,0,1,22.8625,2071015.0
1514881,1623456000,1,0,1,23.504166666666663,2067456.0
1288510,1623542400,1,0,1,25.195833333333336,1514881.0
2089302,1623628800,0,0,1,25.79583333333333,1288510.0
2232546,1623715200,0,0,1,25.404347826086955,2089302.0
2231031,1623801600,0,0,1,25.230434782608693,2232546.0
2200937,1623888000,0,0,1,21.54583333333333,2231031.0
2100462,1623974400,0,0,1,22.6375,2200937.0
1505588,1624060800,1,0,1,23.1,2100462.0
1256447,1624147200,1,0,1,22.10833333333333,1505588.0
2009704,1624233600,0,0,1,22.08333333333333,1256447.0
2069963,1624320000,0,0,1,20.717391304347824,2009704.0
1724100,1624406400,0,0,1,18.916666666666668,2069963.0
1251069,1624492800,0,1,1,19.17391304347826,1724100.0
1460353,1624579200,0,0,1,20.570833333333333,1251069.0
1280412,1624665600,1,0,1,21.929166666666664,1460353.0
1195612,1624752000,1,0,1,22.55,1280412.0
1816925,1624838400,0,0,1,22.254166666666663,1195612.0
1899763,1624924800,0,0,1,21.51304347826087,1816925.0
1929499,1625011200,0,0,1,21.725,1899763.0
2076759,1625097600,0,0,1,23.221739130434784,1929499.0
2015446,1625184000,0,0,1,23.56086956521739,2076759.0
1383238,1625270400,1,0,1,24.15217391304348,2015446.0
1262739,1625356800,1,0,1,23.691304347826087,1383238.0
2043368,1625443200,0,0,1,23.645454545454548,1262739.0
2096289,1625529600,0,0,1,24.578260869565216,2043368.0
1934276,1625616000,0,0,1,22.48260869565217,2096289.0
1947814,1625702400,0,0,1,21.878260869565217,1934276.0
1915118,1625788800,0,0,1,22.50434782608696,1947814.0
1368300,1625875200,1,0,1,23.76521739130435,1915118.0
1227514,1625961600,1,0,1,23.93478260869565,1368300.0
2021578,1626048000,0,0,1,23.52173913043478,1227514.0
1926931,1626134400,0,0,1,19.643478260869564,2021578.0
2014061,1626220800,0,0,1,20.1,1926931.0
2124510,1626307200,0,0,1,21.81304347826087,2014061.0
1922370,1626393600,0,0,1,22.39130434782609,2124510.0
1259429,1626480000,1,0,1,23.247826086956525,1922370.0
1121945,1626566400,1,0,1,23.89565217391305,1259429.0
1799020,1626652800,0,0,1,25.595652173913045,1121945.0
1916834,1626739200,0,0,1,25.63043478260869,1799020.0
1961818,1626825600,0,0,1,26.169565217391305,1916834.0
2050371,1626912000,0,0,1,26.76086956521739,1961818.0
1994276,1626998400,0,0,1,26.404347826086955,2050371.0
1420708,1627084800,1,0,1,25.691304347826087,1994276.0
1177953,1627171200,1,0,1,24.00434782608696,1420708.0
1790856,1627257600,0,0,1,22.76086956521739,1177953.0
1873722,1627344000,0,0,1,23.53478260869565,1790856.0
1900906,1627430400,0,0,1,23.8,1873722.0
1893778,1627516800,0,0,1,23.98695652173913,1900906.0
1871389,1627603200,0,0,1,25.095652173913045,1893778.0
1217015,1627689600,1,0,1,21.47391304347826,1871389.0
1178264,1627776000,1,0,1,19.45217391304348,1217015.0
1580688,1627862400,0,0,1,20.97083333333333,1178264.0
1662395,1627948800,0,0,1,22.2125,1580688.0
1602470,1628035200,0,0,1,22.995833333333334,1662395.0
1644415,1628121600,0,0,1,23.165217391304346,1602470.0
1619079,1628208000,0,0,1,23.48260869565217,1644415.0
1276258,1628294400,1,0,1,25.266666666666666,1619079.0
1098150,1628380800,1,0,1,21.98333333333333,1276258.0
1400294,1628467200,0,0,1,22.1375,1098150.0
1479145,1628553600,0,0,1,23.741666666666664,1400294.0
1553403,1628640000,0,0,1,26.21666666666667,1479145.0
1579753,1628726400,0,0,1,29.09130434782609,1553403.0
1587044,1628812800,0,0,1,28.058333333333334,1579753.0
1345046,1628899200,1,0,1,28.541666666666668,1587044.0
1243946,1628985600,1,0,1,27.77916666666667,1345046.0
1595677,1629072000,0,0,1,25.866666666666664,1243946.0
1533687,1629158400,0,0,1,22.9875,1595677.0
1567640,1629244800,0,0,1,22.704166666666666,1533687.0
1417552,1629331200,0,0,1,21.75,1567640.0
1404018,1629417600,0,0,1,22.90416666666667,1417552.0
1261560,1629504000,1,0,1,25.017391304347825,1404018.0
1216494,1629590400,1,0,1,24.40416666666667,1261560.0
1781028,1629676800,0,0,1,23.3875,1216494.0
1876673,1629763200,0,0,1,22.6375,1781028.0
1893790,1629849600,0,0,1,22.03333333333333,1876673.0
1826317,1629936000,0,0,1,22.816666666666663,1893790.0
1830609,1630022400,0,0,1,25.5625,1826317.0
1299314,1630108800,1,0,1,23.104166666666668,1830609.0
1180993,1630195200,1,0,1,22.09130434782609,1299314.0
1715705,1630281600,0,0,1,20.52608695652174,1180993.0
1857716,1630368000,0,0,1,21.991304347826087,1715705.0
1897518,1630454400,0,0,1,20.808333333333334,1857716.0
1914257,1630540800,0,0,1,21.34166666666667,1897518.0
1842196,1630627200,0,0,1,22.329166666666666,1914257.0
1177886,1630713600,1,0,1,21.89583333333333,1842196.0
1078684,1630800000,1,0,1,24.079166666666666,1177886.0
1800617,1630886400,0,0,1,24.60833333333333,1078684.0
1894979,1630972800,0,0,1,23.40416666666667,1800617.0
2043538,1631059200,0,0,1,23.6375,1894979.0
2083588,1631145600,0,0,1,23.53478260869565,2043538.0
1912024,1631232000,0,0,1,21.95652173913044,2083588.0
1170230,1631318400,1,1,1,21.056521739130435,1912024.0
1139201,1631404800,1,0,1,22.46521739130435,1170230.0
1845530,1631491200,0,0,1,23.18260869565217,1139201.0
1948270,1631577600,0,0,1,24.53478260869565,1845530.0
2046589,1631664000,0,0,1,24.35652173913044,1948270.0
1885866,1631750400,0,0,1,21.09583333333333,2046589.0
1803194,1631836800,0,0,1,21.0875,1885866.0
1200170,1631923200,1,0,1,19.879166666666663,1803194.0
1083710,1632009600,1,0,1,18.27083333333333,1200170.0
1500373,1632096000,0,0,1,17.941666666666666,1083710.0
1626266,1632182400,0,0,1,16.379166666666666,1500373.0
1634161,1632268800,0,0,1,18.6,1626266.0
1614092,1632355200,0,0,1,18.64583333333333,1634161.0
1286198,1632441600,0,1,1,19.25,1614092.0
1142314,1632528000,1,0,1,22.34583333333333,1286198.0
1043543,1632614400,1,0,1,21.554166666666664,1142314.0
1658520,1632700800,0,0,1,21.258333333333333,1043543.0
1774126,1632787200,0,0,1,20.0375,1658520.0
1849045,1632873600,0,0,1,19.591666666666665,1774126.0
1797793,1632960000,0,0,1,18.825,1849045.0
