Data,Sector_Economic,Valor,año
2021-01-05,Indústria,1501858,2021
2021-01-06,Indústria,1139538,2021
2021-01-07,Indústria,1806375,2021
2021-01-08,Indústria,1835928,2021
2021-01-09,Indústria,1298661,2021
2021-01-10,Indústria,1204310,2021
2021-01-11,Indústria,1854509,2021
2021-01-12,Indústria,1910942,2021
2021-01-13,Indústria,1929903,2021
2021-01-14,Indústria,1895820,2021
2021-01-15,Indústria,1844164,2021
2021-01-16,Indústria,1287331,2021
2021-01-17,Indústria,1185509,2021
2021-01-18,Indústria,1824325,2021
2021-01-19,Indústria,1844290,2021
2021-01-20,Indústria,1813100,2021
2021-01-21,Indústria,1802734,2021
2021-01-22,Indústria,1737069,2021
2021-01-23,Indústria,1189238,2021
2021-01-24,Indústria,1075685,2021
2021-01-25,Indústria,1678968,2021
2021-01-26,Indústria,1710595,2021
2021-01-27,Indústria,1709964,2021
2021-01-28,Indústria,1678407,2021
2021-01-29,Indústria,1632696,2021
2021-01-30,Indústria,1167569,2021
2021-01-31,Indústria,1068983,2021
2021-02-01,Indústria,1672150,2021
2021-02-02,Indústria,1742750,2021
2021-02-03,Indústria,1710015,2021
2021-02-04,Indústria,1740322,2021
2021-02-05,Indústria,1698519,2021
2021-02-06,Indústria,1289204,2021
2021-02-07,Indústria,1171074,2021
2021-02-08,Indústria,1739776,2021
2021-02-09,Indústria,1773662,2021
2021-02-10,Indústria,1784050,2021
2021-02-11,Indústria,1760184,2021
2021-02-12,Indústria,1709483,2021
2021-02-13,Indústria,1238372,2021
2021-02-14,Indústria,1171806,2021
2021-02-15,Indústria,1737694,2021
2021-02-16,Indústria,1805610,2021
2021-02-17,Indústria,1822466,2021
2021-02-18,Indústria,1755820,2021
2021-02-19,Indústria,1796195,2021
2021-02-20,Indústria,1287711,2021
2021-02-21,Indústria,1182388,2021
2021-02-22,Indústria,1817657,2021
2021-02-23,Indústria,1844380,2021
2021-02-24,Indústria,1825978,2021
2021-02-25,Indústria,1818148,2021
2021-02-26,Indústria,1759981,2021
2021-02-27,Indústria,1323745,2021
2021-02-28,Indústria,1141358,2021
2021-03-01,Indústria,1681505,2021
2021-03-02,Indústria,1759882,2021
2021-03-03,Indústria,1738418,2021
2021-03-04,Indústria,1748709,2021
2021-03-05,Indústria,1697385,2021
2021-03-06,Indústria,1252241,2021
2021-03-07,Indústria,1155165,2021
2021-03-08,Indústria,1739783,2021
2021-03-09,Indústria,1779185,2021
2021-03-10,Indústria,1832032,2021
2021-03-11,Indústria,1788520,2021
2021-03-12,Indústria,1724144,2021
2021-03-13,Indústria,1246446,2021
2021-03-14,Indústria,1131228,2021
2021-03-15,Indústria,1686703,2021
2021-03-16,Indústria,1771980,2021
2021-03-17,Indústria,1730381,2021
2021-03-18,Indústria,1767286,2021
2021-03-19,Indústria,1787609,2021
2021-03-20,Indústria,1336342,2021
2021-03-21,Indústria,1203514,2021
2021-03-22,Indústria,1703907,2021
2021-03-23,Indústria,1775352,2021
2021-03-24,Indústria,1785148,2021
2021-03-25,Indústria,1784402,2021
2021-03-26,Indústria,1738652,2021
2021-03-27,Indústria,1269217,2021
2021-03-28,Indústria,1086212,2021
2021-03-29,Indústria,1571899,2021
2021-03-30,Indústria,1623020,2021
2021-03-31,Indústria,1558785,2021
2021-04-01,Indústria,1513483,2021
2021-04-02,Indústria,1297155,2021
2021-04-03,Indústria,1267163,2021
2021-04-04,Indústria,1282761,2021
2021-04-05,Indústria,1314775,2021
2021-04-06,Indústria,1799344,2021
2021-04-07,Indústria,1870954,2021
2021-04-08,Indústria,1881734,2021
2021-04-09,Indústria,1872767,2021
2021-04-10,Indústria,1458997,2021
2021-04-11,Indústria,1344554,2021
2021-04-12,Indústria,1881821,2021
2021-04-13,Indústria,1902158,2021
2021-04-14,Indústria,1900022,2021
2021-04-15,Indústria,1888104,2021
2021-04-16,Indústria,1870563,2021
2021-04-17,Indústria,1428231,2021
2021-04-18,Indústria,1277694,2021
2021-04-19,Indústria,1810016,2021
2021-04-20,Indústria,1881040,2021
2021-04-21,Indústria,1864401,2021
2021-04-22,Indústria,1868596,2021
2021-04-23,Indústria,1853078,2021
2021-04-24,Indústria,1406338,2021
2021-04-25,Indústria,1333882,2021
2021-04-26,Indústria,1852536,2021
2021-04-27,Indústria,1910394,2021
2021-04-28,Indústria,1856758,2021
2021-04-29,Indústria,1854825,2021
2021-04-30,Indústria,1837259,2021
2021-05-01,Indústria,1263841,2021
2021-05-02,Indústria,1231953,2021
2021-05-03,Indústria,1837153,2021
2021-05-04,Indústria,1770032,2021
2021-05-05,Indústria,1842502,2021
2021-05-06,Indústria,1869319,2021
2021-05-07,Indústria,1893914,2021
2021-05-08,Indústria,1469960,2021
2021-05-09,Indústria,1285939,2021
2021-05-10,Indústria,1832079,2021
2021-05-11,Indústria,1902050,2021
2021-05-12,Indústria,1897491,2021
2021-05-13,Indústria,1908457,2021
2021-05-14,Indústria,1903356,2021
2021-05-15,Indústria,1480184,2021
2021-05-16,Indústria,1350418,2021
2021-05-17,Indústria,1849011,2021
2021-05-18,Indústria,1841238,2021
2021-05-19,Indústria,1837284,2021
2021-05-20,Indústria,1819480,2021
2021-05-21,Indústria,1722855,2021
2021-05-22,Indústria,1296822,2021
2021-05-23,Indústria,1145836,2021
2021-05-24,Indústria,1282439,2021
2021-05-25,Indústria,1670439,2021
2021-05-26,Indústria,1720446,2021
2021-05-27,Indústria,1734983,2021
2021-05-28,Indústria,1842470,2021
2021-05-29,Indústria,1440752,2021
2021-05-30,Indústria,1348727,2021
2021-05-31,Indústria,1892620,2021
2021-06-01,Indústria,1918633,2021
2021-06-02,Indústria,1916018,2021
2021-06-03,Indústria,2001066,2021
2021-06-04,Indústria,1900003,2021
2021-06-05,Indústria,1311954,2021
2021-06-06,Indústria,1136649,2021
2021-06-07,Indústria,1886243,2021
2021-06-08,Indústria,2002732,2021
2021-06-09,Indústria,2039652,2021
2021-06-10,Indústria,2071015,2021
2021-06-11,Indústria,2067456,2021
2021-06-12,Indústria,1514881,2021
2021-06-13,Indústria,1288510,2021
2021-06-14,Indústria,2089302,2021
2021-06-15,Indústria,2232546,2021
2021-06-16,Indústria,2231031,2021
2021-06-17,Indústria,2200937,2021
2021-06-18,Indústria,2100462,2021
2021-06-19,Indústria,1505588,2021
2021-06-20,Indústria,1256447,2021
2021-06-21,Indústria,2009704,2021
2021-06-22,Indústria,2069963,2021
2021-06-23,Indústria,1724100,2021
2021-06-24,Indústria,1251069,2021
2021-06-25,Indústria,1460353,2021
2021-06-26,Indústria,1280412,2021
2021-06-27,Indústria,1195612,2021
2021-06-28,Indústria,1816925,2021
2021-06-29,Indústria,1899763,2021
2021-06-30,Indústria,1929499,2021
2021-07-01,Indústria,2076759,2021
2021-07-02,Indústria,2015446,2021
2021-07-03,Indústria,1383238,2021
2021-07-04,Indústria,1262739,2021
2021-07-05,Indústria,2043368,2021
2021-07-06,Indústria,2096289,2021
2021-07-07,Indústria,1934276,2021
2021-07-08,Indústria,1947814,2021
2021-07-09,Indústria,1915118,2021
2021-07-10,Indústria,1368300,2021
2021-07-11,Indústria,1227514,2021
2021-07-12,Indústria,2021578,2021
2021-07-13,Indústria,1926931,2021
2021-07-14,Indústria,2014061,2021
2021-07-15,Indústria,2124510,2021
2021-07-16,Indústria,1922370,2021
2021-07-17,Indústria,1259429,2021
2021-07-18,Indústria,1121945,2021
2021-07-19,Indústria,1799020,2021
2021-07-20,Indústria,1916834,2021
2021-07-21,Indústria,1961818,2021
2021-07-22,Indústria,2050371,2021
2021-07-23,Indústria,1994276,2021
2021-07-24,Indústria,1420708,2021
2021-07-25,Indústria,1177953,2021
2021-07-26,Indústria,1790856,2021
2021-07-27,Indústria,1873722,2021
2021-07-28,Indústria,1900906,2021
2021-07-29,Indústria,1893778,2021
2021-07-30,Indústria,1871389,2021
2021-07-31,Indústria,1217015,2021
2021-08-01,Indústria,1178264,2021
2021-08-02,Indústria,1580688,2021
2021-08-03,Indústria,1662395,2021
2021-08-04,Indústria,1602470,2021
2021-08-05,Indústria,1644415,2021
2021-08-06,Indústria,1619079,2021
2021-08-07,Indústria,1276258,2021
2021-08-08,Indústria,1098150,2021
2021-08-09,Indústria,1400294,2021
2021-08-10,Indústria,1479145,2021
2021-08-11,Indústria,1553403,2021
2021-08-12,Indústria,1579753,2021
2021-08-13,Indústria,1587044,2021
2021-08-14,Indústria,1345046,2021
2021-08-15,Indústria,1243946,2021
2021-08-16,Indústria,1595677,2021
2021-08-17,Indústria,1533687,2021
2021-08-18,Indústria,1567640,2021
2021-08-19,Indústria,1417552,2021
2021-08-20,Indústria,1404018,2021
2021-08-21,Indústria,1261560,2021
2021-08-22,Indústria,1216494,2021
2021-08-23,Indústria,1781028,2021
2021-08-24,Indústria,1876673,2021
2021-08-25,Indústria,1893790,2021
2021-08-26,Indústria,1826317,2021
2021-08-27,Indústria,1830609,2021
2021-08-28,Indústria,1299314,2021
2021-08-29,Indústria,1180993,2021
2021-08-30,Indústria,1715705,2021
2021-08-31,Indústria,1857716,2021
2021-09-01,Indústria,1897518,2021
2021-09-02,Indústria,1914257,2021
2021-09-03,Indústria,1842196,2021
2021-09-04,Indústria,1177886,2021
2021-09-05,Indústria,1078684,2021
2021-09-06,Indústria,1800617,2021
2021-09-07,Indústria,1894979,2021
2021-09-08,Indústria,2043538,2021
2021-09-09,Indústria,2083588,2021
2021-09-10,Indústria,1912024,2021
2021-09-11,Indústria,1170230,2021
2021-09-12,Indústria,1139201,2021
2021-09-13,Indústria,1845530,2021
2021-09-14,Indústria,1948270,2021
2021-09-15,Indústria,2046589,2021
2021-09-16,Indústria,1885866,2021
2021-09-17,Indústria,1803194,2021
2021-09-18,Indústria,1200170,2021
2021-09-19,Indústria,1083710,2021
2021-09-20,Indústria,1500373,2021
2021-09-21,Indústria,1626266,2021
2021-09-22,Indústria,1634161,2021
2021-09-23,Indústria,1614092,2021
2021-09-24,Indústria,1286198,2021
2021-09-25,Indústria,1142314,2021
2021-09-26,Indústria,1043543,2021
2021-09-27,Indústria,1658520,2021
2021-09-28,Indústria,1774126,2021
2021-09-29,Indústria,1849045,2021
2021-09-30,Indústria,1797793,2021
2021-10-01,Indústria,1750039,2021
2021-10-02,Indústria,1205288,2021
2021-10-03,Indústria,1117111,2021
2021-10-04,Indústria,1544932,2021
2021-10-05,Indústria,1620842,2021
2021-10-06,Indústria,1693331,2021
2021-10-07,Indústria,1749295,2021
2021-10-08,Indústria,1711085,2021
2021-10-09,Indústria,1262304,2021
2021-10-10,Indústria,1095211,2021
2021-10-11,Indústria,1396713,2021
2021-10-12,Indústria,1154810,2021
2021-10-13,Indústria,1572438,2021
2021-10-14,Indústria,1623603,2021
2021-10-15,Indústria,1656267,2021
2021-10-16,Indústria,1182978,2021
2021-10-17,Indústria,1139404,2021
2021-10-18,Indústria,1697856,2021
2021-10-19,Indústria,1862528,2021
2021-10-20,Indústria,1884109,2021
2021-10-21,Indústria,1833148,2021
2021-10-22,Indústria,1669383,2021
2021-10-23,Indústria,1212411,2021
2021-10-24,Indústria,1166465,2021
2021-10-25,Indústria,1761069,2021
2021-10-26,Indústria,1839103,2021
2021-10-27,Indústria,1754729,2021
2021-10-28,Indústria,1680582,2021
2021-10-29,Indústria,1575234,2021
2021-10-30,Indústria,1133880,2021
2021-10-31,Indústria,990211,2021
2021-11-01,Indústria,1097895,2021
2021-11-02,Indústria,1643622,2021
2021-11-03,Indústria,1756536,2021
2021-11-04,Indústria,1792857,2021
2021-11-05,Indústria,1710424,2021
2021-11-06,Indústria,1239126,2021
2021-11-07,Indústria,1151347,2021
2021-11-08,Indústria,1708494,2021
2021-11-09,Indústria,1801665,2021
2021-11-10,Indústria,1811030,2021
2021-11-11,Indústria,1811613,2021
2021-11-12,Indústria,1679983,2021
2021-11-13,Indústria,1198056,2021
2021-11-14,Indústria,1179989,2021
2021-11-15,Indústria,1736646,2021
2021-11-16,Indústria,1798928,2021
2021-11-17,Indústria,1760458,2021
2021-11-18,Indústria,1794934,2021
2021-11-19,Indústria,1750993,2021
2021-11-20,Indústria,1255721,2021
2021-11-21,Indústria,1155904,2021
2021-11-22,Indústria,1766182,2021
2021-11-23,Indústria,1817409,2021
2021-11-24,Indústria,1851265,2021
2021-11-25,Indústria,1814905,2021
2021-11-26,Indústria,1721131,2021
2021-11-27,Indústria,1279628,2021
2021-11-28,Indústria,1190908,2021
2021-11-29,Indústria,1874263,2021
2021-11-30,Indústria,1840954,2021
2021-12-01,Indústria,1888477,2021
2021-12-02,Indústria,1828600,2021
2021-12-03,Indústria,1775239,2021
2021-12-04,Indústria,1194177,2021
2021-12-05,Indústria,1071252,2021
2021-12-06,Indústria,1136348,2021
2021-12-07,Indústria,1362766,2021
2021-12-08,Indústria,1221616,2021
2021-12-09,Indústria,1770082,2021
2021-12-10,Indústria,1668834,2021
2021-12-11,Indústria,1191776,2021
2021-12-12,Indústria,1142249,2021
2021-12-13,Indústria,1782814,2021
2021-12-14,Indústria,1844587,2021
2021-12-15,Indústria,1792716,2021
2021-12-16,Indústria,1740124,2021
2021-12-17,Indústria,1655447,2021
2021-12-18,Indústria,1148974,2021
2021-12-19,Indústria,1085208,2021
2021-12-20,Indústria,1604234,2021
2021-12-21,Indústria,1628510,2021
2021-12-22,Indústria,1579412,2021
2021-12-23,Indústria,1422943,2021
2021-12-24,Indústria,1210590,2021
2021-12-25,Indústria,977286,2021
2021-12-26,Indústria,975124,2021
2021-12-27,Indústria,1219248,2021
2021-12-28,Indústria,1210869,2021
2021-12-29,Indústria,1205915,2021
2021-12-30,Indústria,1209276,2021
2021-12-31,Indústria,1099839,2021
2022-01-01,Indústria,964700,2022
2022-01-02,Indústria,1019860,2022
2022-01-03,Indústria,1393808,2022
2022-01-04,Indústria,1371396,2022
2022-01-05,Indústria,1354421,2022
2022-01-06,Indústria,1086147,2022
2022-01-07,Indústria,1275267,2022
2022-01-08,Indústria,1088513,2022
2022-01-09,Indústria,1029192,2022
2022-01-10,Indústria,1590095,2022
2022-01-11,Indústria,1659874,2022
2022-01-12,Indústria,1699925,2022
2022-01-13,Indústria,1760046,2022
2022-01-14,Indústria,1694824,2022
2022-01-15,Indústria,1167344,2022
2022-01-16,Indústria,1089329,2022
2022-01-17,Indústria,1663318,2022
2022-01-18,Indústria,1840281,2022
2022-01-19,Indústria,1792955,2022
2022-01-20,Indústria,1810953,2022
2022-01-21,Indústria,1860633,2022
2022-01-22,Indústria,1401972,2022
2022-01-23,Indústria,1345981,2022
2022-01-24,Indústria,1912632,2022
2022-01-25,Indústria,1954111,2022
2022-01-26,Indústria,1927140,2022
2022-01-27,Indústria,1882838,2022
2022-01-28,Indústria,1758912,2022
2022-01-29,Indústria,1280411,2022
2022-01-30,Indústria,1077682,2022
2022-01-31,Indústria,1593183,2022
2022-02-01,Indústria,1585009,2022
2022-02-02,Indústria,1688877,2022
2022-02-03,Indústria,1730885,2022
2022-02-04,Indústria,1624729,2022
2022-02-05,Indústria,1253510,2022
2022-02-06,Indústria,1141614,2022
2022-02-07,Indústria,1652873,2022
2022-02-08,Indústria,1699263,2022
2022-02-09,Indústria,1728650,2022
2022-02-10,Indústria,1761603,2022
2022-02-11,Indústria,1763702,2022
2022-02-12,Indústria,1308257,2022
2022-02-13,Indústria,1150116,2022
2022-02-14,Indústria,1682676,2022
2022-02-15,Indústria,1678829,2022
2022-02-16,Indústria,1641691,2022
2022-02-17,Indústria,1598843,2022
2022-02-18,Indústria,1619349,2022
2022-02-19,Indústria,1317007,2022
2022-02-20,Indústria,1213281,2022
2022-02-21,Indústria,1603235,2022
2022-02-22,Indústria,1631726,2022
2022-02-23,Indústria,1643914,2022
2022-02-24,Indústria,1648750,2022
2022-02-25,Indústria,1583333,2022
2022-02-26,Indústria,1326189,2022
2022-02-27,Indústria,1275228,2022
2022-02-28,Indústria,1678693,2022
2022-03-01,Indústria,1645091,2022
2022-03-02,Indústria,1630240,2022
2022-03-03,Indústria,1538566,2022
2022-03-04,Indústria,1481645,2022
2022-03-05,Indústria,1175781,2022
2022-03-06,Indústria,1102169,2022
2022-03-07,Indústria,1588402,2022
2022-03-08,Indústria,1620613,2022
2022-03-09,Indústria,1569209,2022
2022-03-10,Indústria,1585519,2022
2022-03-11,Indústria,1528977,2022
2022-03-12,Indústria,1267287,2022
2022-03-13,Indústria,1170400,2022
2022-03-14,Indústria,1619526,2022
2022-03-15,Indústria,1575997,2022
2022-03-16,Indústria,1560033,2022
2022-03-17,Indústria,1533415,2022
2022-03-18,Indústria,1470892,2022
2022-03-19,Indústria,1235657,2022
2022-03-20,Indústria,1142430,2022
2022-03-21,Indústria,1475848,2022
2022-03-22,Indústria,1505544,2022
2022-03-23,Indústria,1521988,2022
2022-03-24,Indústria,1572387,2022
2022-03-25,Indústria,1566164,2022
2022-03-26,Indústria,1347564,2022
2022-03-27,Indústria,1602530,2022
2022-03-28,Indústria,1680243,2022
2022-03-29,Indústria,1631849,2022
2022-03-30,Indústria,1601381,2022
2022-03-31,Indústria,1609194,2022
2022-04-01,Indústria,1649258,2022
2022-04-02,Indústria,1302316,2022
2022-04-03,Indústria,1193073,2022
2022-04-04,Indústria,1743088,2022
2022-04-05,Indústria,1776068,2022
2022-04-06,Indústria,1827930,2022
2022-04-07,Indústria,1671256,2022
2022-04-08,Indústria,1610759,2022
2022-04-09,Indústria,1262257,2022
2022-04-10,Indústria,1189168,2022
2022-04-11,Indústria,1561626,2022
2022-04-12,Indústria,1659232,2022
2022-04-13,Indústria,1616059,2022
2022-04-14,Indústria,1357324,2022
2022-04-15,Indústria,1135160,2022
2022-04-16,Indústria,1119087,2022
2022-04-17,Indústria,1143538,2022
2022-04-18,Indústria,1214473,2022
2022-04-19,Indústria,1508926,2022
2022-04-20,Indústria,1601534,2022
2022-04-21,Indústria,1801562,2022
2022-04-22,Indústria,1727915,2022
2022-04-23,Indústria,1341652,2022
2022-04-24,Indústria,1197198,2022
2022-04-25,Indústria,1639411,2022
2022-04-26,Indústria,1713572,2022
2022-04-27,Indústria,1693962,2022
2022-04-28,Indústria,1719805,2022
2022-04-29,Indústria,1666673,2022
2022-04-30,Indústria,1267431,2022
2022-05-01,Indústria,1171339,2022
2022-05-02,Indústria,1596380,2022
2022-05-03,Indústria,1696205,2022
2022-05-04,Indústria,1743058,2022
2022-05-05,Indústria,1738352,2022
2022-05-06,Indústria,1692904,2022
2022-05-07,Indústria,1344423,2022
2022-05-08,Indústria,1211434,2022
2022-05-09,Indústria,1673726,2022
2022-05-10,Indústria,1733972,2022
2022-05-11,Indústria,1731103,2022
2022-05-12,Indústria,1725059,2022
2022-05-13,Indústria,1736262,2022
2022-05-14,Indústria,1368693,2022
2022-05-15,Indústria,1243751,2022
2022-05-16,Indústria,1723369,2022
2022-05-17,Indústria,1790635,2022
2022-05-18,Indústria,1821274,2022
2022-05-19,Indústria,1910251,2022
2022-05-20,Indústria,1863495,2022
2022-05-21,Indústria,1413607,2022
2022-05-22,Indústria,1375527,2022
2022-05-23,Indústria,1897051,2022
2022-05-24,Indústria,1946013,2022
2022-05-25,Indústria,1825170,2022
2022-05-26,Indústria,1836573,2022
2022-05-27,Indústria,1766363,2022
2022-05-28,Indústria,1382698,2022
2022-05-29,Indústria,1258989,2022
2022-05-30,Indústria,1827474,2022
2022-05-31,Indústria,1888596,2022
2022-06-01,Indústria,1898571,2022
2022-06-02,Indústria,1968707,2022
2022-06-03,Indústria,1987296,2022
2022-06-04,Indústria,1551677,2022
2022-06-05,Indústria,1370818,2022
2022-06-06,Indústria,1454205,2022
2022-06-07,Indústria,1944378,2022
2022-06-08,Indústria,1969437,2022
2022-06-09,Indústria,2013367,2022
2022-06-10,Indústria,2003132,2022
2022-06-11,Indústria,1513477,2022
2022-06-12,Indústria,1389046,2022
2022-06-13,Indústria,1972867,2022
2022-06-14,Indústria,1889753,2022
2022-06-15,Indústria,2026994,2022
2022-06-16,Indústria,2098086,2022
2022-06-17,Indústria,2106425,2022
2022-06-18,Indústria,1538753,2022
2022-06-19,Indústria,1316609,2022
2022-06-20,Indústria,1965637,2022
2022-06-21,Indústria,2102806,2022
2022-06-22,Indústria,2033076,2022
2022-06-23,Indústria,1762994,2022
2022-06-24,Indústria,1264712,2022
2022-06-25,Indústria,1281187,2022
2022-06-26,Indústria,1255997,2022
2022-06-27,Indústria,1947189,2022
2022-06-28,Indústria,1863045,2022
2022-06-29,Indústria,1904500,2022
2022-06-30,Indústria,1931797,2022
2022-07-01,Indústria,1979768,2022
2022-07-02,Indústria,1390459,2022
2022-07-03,Indústria,1342895,2022
2022-07-04,Indústria,2002705,2022
2022-07-05,Indústria,2101879,2022
2022-07-06,Indústria,2068201,2022
2022-07-07,Indústria,2039181,2022
2022-07-08,Indústria,1973613,2022
2022-07-09,Indústria,1440969,2022
2022-07-10,Indústria,1310848,2022
2022-07-11,Indústria,1966760,2022
2022-07-12,Indústria,2056575,2022
2022-07-13,Indústria,2111157,2022
2022-07-14,Indústria,2138248,2022
2022-07-15,Indústria,2109484,2022
2022-07-16,Indústria,1484120,2022
2022-07-17,Indústria,1337029,2022
2022-07-18,Indústria,2081544,2022
2022-07-19,Indústria,2225064,2022
2022-07-20,Indústria,2173422,2022
2022-07-21,Indústria,2178229,2022
2022-07-22,Indústria,2208674,2022
2022-07-23,Indústria,1577276,2022
2022-07-24,Indústria,1511314,2022
2022-07-25,Indústria,2122463,2022
2022-07-26,Indústria,2179177,2022
2022-07-27,Indústria,2091364,2022
2022-07-28,Indústria,2056310,2022
2022-07-29,Indústria,2046810,2022
2022-07-30,Indústria,1504341,2022
2022-07-31,Indústria,1356069,2022
2022-08-01,Indústria,1760293,2022
2022-08-02,Indústria,1846954,2022
2022-08-03,Indústria,1810432,2022
2022-08-04,Indústria,1806405,2022
2022-08-05,Indústria,1780484,2022
2022-08-06,Indústria,1338373,2022
2022-08-07,Indústria,1279097,2022
2022-08-08,Indústria,1655975,2022
2022-08-09,Indústria,1721654,2022
2022-08-10,Indústria,1700184,2022
2022-08-11,Indústria,1778798,2022
2022-08-12,Indústria,1712812,2022
2022-08-13,Indústria,1299105,2022
2022-08-14,Indústria,1250831,2022
2022-08-15,Indústria,1288419,2022
2022-08-16,Indústria,1585019,2022
2022-08-17,Indústria,1564683,2022
2022-08-18,Indústria,1446407,2022
2022-08-19,Indústria,1392874,2022
2022-08-20,Indústria,1135613,2022
2022-08-21,Indústria,1133981,2022
2022-08-22,Indústria,1668308,2022
2022-08-23,Indústria,1704220,2022
2022-08-24,Indústria,1795638,2022
2022-08-25,Indústria,1813464,2022
2022-08-26,Indústria,1794078,2022
2022-08-27,Indústria,1322328,2022
2022-08-28,Indústria,1174611,2022
2022-08-29,Indústria,1789360,2022
2022-08-30,Indústria,1888323,2022
2022-08-31,Indústria,1776788,2022
2022-09-01,Indústria,1777131,2022
2022-09-02,Indústria,1866077,2022
2022-09-03,Indústria,1374423,2022
2022-09-04,Indústria,1260294,2022
2022-09-05,Indústria,1897034,2022
2022-09-06,Indústria,1949539,2022
2022-09-07,Indústria,1914067,2022
2022-09-08,Indústria,1845368,2022
2022-09-09,Indústria,1812847,2022
2022-09-10,Indústria,1219949,2022
2022-09-11,Indústria,1207613,2022
2022-09-12,Indústria,1963018,2022
2022-09-13,Indústria,1983617,2022
2022-09-14,Indústria,1879532,2022
2022-09-15,Indústria,1938812,2022
2022-09-16,Indústria,1809822,2022
2022-09-17,Indústria,1278903,2022
2022-09-18,Indústria,1187434,2022
2022-09-19,Indústria,1765207,2022
2022-09-20,Indústria,1849348,2022
2022-09-21,Indústria,1819248,2022
2022-09-22,Indústria,1804577,2022
2022-09-23,Indústria,1760192,2022
2022-09-24,Indústria,1264839,2022
2022-09-25,Indústria,1182760,2022
2022-09-26,Indústria,1406240,2022
2022-09-27,Indústria,1639097,2022
2022-09-28,Indústria,1643713,2022
2022-09-29,Indústria,1690162,2022
2022-09-30,Indústria,1578562,2022
2022-10-01,Indústria,1126498,2022
2022-10-02,Indústria,1089596,2022
2022-10-03,Indústria,1491804,2022
2022-10-04,Indústria,1577006,2022
2022-10-05,Indústria,1548695,2022
2022-10-06,Indústria,1544141,2022
2022-10-07,Indústria,1512046,2022
2022-10-08,Indústria,1173848,2022
2022-10-09,Indústria,1077170,2022
2022-10-10,Indústria,1437897,2022
2022-10-11,Indústria,1561353,2022
2022-10-12,Indústria,1209281,2022
2022-10-13,Indústria,1567198,2022
2022-10-14,Indústria,1573791,2022
2022-10-15,Indústria,1227837,2022
2022-10-16,Indústria,1130354,2022
2022-10-17,Indústria,1589040,2022
2022-10-18,Indústria,1647776,2022
2022-10-19,Indústria,1644218,2022
2022-10-20,Indústria,1648713,2022
2022-10-21,Indústria,1581946,2022
2022-10-22,Indústria,1211364,2022
2022-10-23,Indústria,1053260,2022
2022-10-24,Indústria,1515861,2022
2022-10-25,Indústria,1532900,2022
2022-10-26,Indústria,1617428,2022
2022-10-27,Indústria,1535549,2022
2022-10-28,Indústria,1447229,2022
2022-10-29,Indústria,1047189,2022
2022-10-30,Indústria,996989,2022
2022-10-31,Indústria,1168665,2022
2022-11-01,Indústria,946586,2022
2022-11-02,Indústria,1276152,2022
2022-11-03,Indústria,1359816,2022
2022-11-04,Indústria,1318279,2022
2022-11-05,Indústria,978164,2022
2022-11-06,Indústria,938573,2022
2022-11-07,Indústria,1289349,2022
2022-11-08,Indústria,1356085,2022
2022-11-09,Indústria,1348110,2022
2022-11-10,Indústria,1325876,2022
2022-11-11,Indústria,1330358,2022
2022-11-12,Indústria,980488,2022
2022-11-13,Indústria,902378,2022
2022-11-14,Indústria,1292976,2022
2022-11-15,Indústria,1383389,2022
2022-11-16,Indústria,1366410,2022
2022-11-17,Indústria,1360929,2022
2022-11-18,Indústria,1321825,2022
2022-11-19,Indústria,1005199,2022
2022-11-20,Indústria,963338,2022
2022-11-21,Indústria,1386273,2022
2022-11-22,Indústria,1477611,2022
2022-11-23,Indústria,1460102,2022
2022-11-24,Indústria,1406740,2022
2022-11-25,Indústria,1400002,2022
2022-11-26,Indústria,1065884,2022
2022-11-27,Indústria,928621,2022
2022-11-28,Indústria,1346714,2022
2022-11-29,Indústria,1367346,2022
2022-11-30,Indústria,1429163,2022
2022-12-01,Indústria,1430235,2022
2022-12-02,Indústria,1428815,2022
2022-12-03,Indústria,1051406,2022
2022-12-04,Indústria,978285,2022
2022-12-05,Indústria,2595270,2022
2022-12-06,Indústria,1001754,2022
2022-12-07,Indústria,1178163,2022
2022-12-08,Indústria,890822,2022
2022-12-09,Indústria,1060667,2022
2022-12-10,Indústria,835018,2022
2022-12-11,Indústria,817359,2022
2022-12-12,Indústria,1380319,2022
2022-12-13,Indústria,1451781,2022
2022-12-14,Indústria,1415644,2022
2022-12-15,Indústria,1445473,2022
2022-12-16,Indústria,1422658,2022
2022-12-17,Indústria,1112110,2022
2022-12-18,Indústria,1029800,2022
2022-12-19,Indústria,1335219,2022
2022-12-20,Indústria,1386408,2022
2022-12-21,Indústria,1352772,2022
2022-12-22,Indústria,1328493,2022
2022-12-23,Indústria,1202030,2022
2022-12-24,Indústria,933716,2022
2022-12-25,Indústria,865303,2022
2022-12-26,Indústria,880080,2022
2022-12-27,Indústria,1025013,2022
2022-12-28,Indústria,1079717,2022
2022-12-29,Indústria,1083711,2022
2022-12-30,Indústria,1047766,2022
2022-12-31,Indústria,873866,2022
2023-01-01,Indústria,728173,2023
2023-01-02,Indústria,1045105,2023
2023-01-03,Indústria,1107104,2023
2023-01-04,Indústria,1132259,2023
2023-01-05,Indústria,1014334,2023
2023-01-06,Indústria,851450,2023
2023-01-07,Indústria,863483,2023
2023-01-08,Indústria,856570,2023
2023-01-09,Indústria,1205290,2023
2023-01-10,Indústria,1259617,2023
2023-01-11,Indústria,1293682,2023
