Empleo,fecha
607800,2022-10-30
607800,2022-10-31
607800,2022-11-01
607800,2022-11-02
607800,2022-11-03
607800,2022-11-04
607800,2022-11-05
607800,2022-11-06
607800,2022-11-07
607800,2022-11-08
607800,2022-11-09
607800,2022-11-10
607800,2022-11-11
607800,2022-11-12
607800,2022-11-13
607800,2022-11-14
607800,2022-11-15
607800,2022-11-16
607800,2022-11-17
607800,2022-11-18
607800,2022-11-19
607800,2022-11-20
607800,2022-11-21
607800,2022-11-22
607800,2022-11-23
607800,2022-11-24
607800,2022-11-25
607800,2022-11-26
607800,2022-11-27
607800,2022-11-28
607800,2022-11-29
607800,2022-11-30
607800,2022-12-01
607800,2022-12-02
607800,2022-12-03
607800,2022-12-04
607800,2022-12-05
607800,2022-12-06
607800,2022-12-07
607800,2022-12-08
607800,2022-12-09
607800,2022-12-10
607800,2022-12-11
607800,2022-12-12
607800,2022-12-13
607800,2022-12-14
607800,2022-12-15
607800,2022-12-16
607800,2022-12-17
607800,2022-12-18
607800,2022-12-19
607800,2022-12-20
607800,2022-12-21
607800,2022-12-22
607800,2022-12-23
607800,2022-12-24
607800,2022-12-25
607800,2022-12-26
607800,2022-12-27
607800,2022-12-28
607800,2022-12-29
607800,2022-12-30
607800,2022-12-31
596700,2023-01-01
596700,2023-01-02
596700,2023-01-03
596700,2023-01-04
596700,2023-01-05
596700,2023-01-06
596700,2023-01-07
596700,2023-01-08
596700,2023-01-09
596700,2023-01-10
596700,2023-01-11
596700,2023-01-12
596700,2023-01-13
596700,2023-01-14
596700,2023-01-15
596700,2023-01-16
596700,2023-01-17
596700,2023-01-18
596700,2023-01-19
596700,2023-01-20
596700,2023-01-21
596700,2023-01-22
596700,2023-01-23
596700,2023-01-24
596700,2023-01-25
596700,2023-01-26
596700,2023-01-27
596700,2023-01-28
596700,2023-01-29
596700,2023-01-30
596700,2023-01-31
596700,2023-02-01
596700,2023-02-02
596700,2023-02-03
596700,2023-02-04
596700,2023-02-05
596700,2023-02-06
596700,2023-02-07
596700,2023-02-08
596700,2023-02-09
596700,2023-02-10
596700,2023-02-11
596700,2023-02-12
596700,2023-02-13
596700,2023-02-14
596700,2023-02-15
596700,2023-02-16
596700,2023-02-17
596700,2023-02-18
596700,2023-02-19
596700,2023-02-20
596700,2023-02-21
596700,2023-02-22
596700,2023-02-23
596700,2023-02-24
596700,2023-02-25
596700,2023-02-26
596700,2023-02-27
596700,2023-02-28
596700,2023-03-01
596700,2023-03-02
596700,2023-03-03
596700,2023-03-04
596700,2023-03-05
596700,2023-03-06
596700,2023-03-07
596700,2023-03-08
596700,2023-03-09
596700,2023-03-10
596700,2023-03-11
596700,2023-03-12
596700,2023-03-13
596700,2023-03-14
596700,2023-03-15
596700,2023-03-16
596700,2023-03-17
596700,2023-03-18
596700,2023-03-19
596700,2023-03-20
596700,2023-03-21
596700,2023-03-22
596700,2023-03-23
596700,2023-03-24
596700,2023-03-25
596700,2023-03-26
596700,2023-03-27
596700,2023-03-28
596700,2023-03-29
596700,2023-03-30
596700,2023-03-31
590700,2023-04-01
590700,2023-04-02
590700,2023-04-03
590700,2023-04-04
590700,2023-04-05
590700,2023-04-06
590700,2023-04-07
590700,2023-04-08
590700,2023-04-09
590700,2023-04-10
590700,2023-04-11
590700,2023-04-12
590700,2023-04-13
590700,2023-04-14
590700,2023-04-15
590700,2023-04-16
590700,2023-04-17
590700,2023-04-18
590700,2023-04-19
590700,2023-04-20
590700,2023-04-21
590700,2023-04-22
590700,2023-04-23
590700,2023-04-24
590700,2023-04-25
590700,2023-04-26
590700,2023-04-27
590700,2023-04-28
590700,2023-04-29
590700,2023-04-30
590700,2023-05-01
590700,2023-05-02
590700,2023-05-03
590700,2023-05-04
590700,2023-05-05
590700,2023-05-06
590700,2023-05-07
590700,2023-05-08
590700,2023-05-09
590700,2023-05-10
590700,2023-05-11
590700,2023-05-12
590700,2023-05-13
590700,2023-05-14
590700,2023-05-15
590700,2023-05-16
590700,2023-05-17
590700,2023-05-18
590700,2023-05-19
590700,2023-05-20
590700,2023-05-21
590700,2023-05-22
590700,2023-05-23
590700,2023-05-24
590700,2023-05-25
590700,2023-05-26
590700,2023-05-27
590700,2023-05-28
590700,2023-05-29
590700,2023-05-30
590700,2023-05-31
590700,2023-06-01
590700,2023-06-02
590700,2023-06-03
590700,2023-06-04
590700,2023-06-05
590700,2023-06-06
590700,2023-06-07
590700,2023-06-08
590700,2023-06-09
590700,2023-06-10
590700,2023-06-11
590700,2023-06-12
590700,2023-06-13
590700,2023-06-14
590700,2023-06-15
590700,2023-06-16
590700,2023-06-17
590700,2023-06-18
590700,2023-06-19
590700,2023-06-20
590700,2023-06-21
590700,2023-06-22
590700,2023-06-23
590700,2023-06-24
590700,2023-06-25
590700,2023-06-26
590700,2023-06-27
590700,2023-06-28
590700,2023-06-29
590700,2023-06-30
621800,2023-07-01
621800,2023-07-02
621800,2023-07-03
621800,2023-07-04
621800,2023-07-05
621800,2023-07-06
621800,2023-07-07
621800,2023-07-08
621800,2023-07-09
621800,2023-07-10
621800,2023-07-11
621800,2023-07-12
621800,2023-07-13
621800,2023-07-14
621800,2023-07-15
621800,2023-07-16
621800,2023-07-17
621800,2023-07-18
621800,2023-07-19
621800,2023-07-20
621800,2023-07-21
621800,2023-07-22
621800,2023-07-23
621800,2023-07-24
621800,2023-07-25
621800,2023-07-26
621800,2023-07-27
621800,2023-07-28
621800,2023-07-29
621800,2023-07-30
621800,2023-07-31
621800,2023-08-01
621800,2023-08-02
621800,2023-08-03
621800,2023-08-04
621800,2023-08-05
621800,2023-08-06
621800,2023-08-07
621800,2023-08-08
621800,2023-08-09
621800,2023-08-10
621800,2023-08-11
621800,2023-08-12
621800,2023-08-13
621800,2023-08-14
621800,2023-08-15
621800,2023-08-16
621800,2023-08-17
621800,2023-08-18
621800,2023-08-19
621800,2023-08-20
621800,2023-08-21
621800,2023-08-22
621800,2023-08-23
621800,2023-08-24
621800,2023-08-25
621800,2023-08-26
621800,2023-08-27
621800,2023-08-28
621800,2023-08-29
621800,2023-08-30
621800,2023-08-31
621800,2023-09-01
621800,2023-09-02
621800,2023-09-03
621800,2023-09-04
621800,2023-09-05
621800,2023-09-06
621800,2023-09-07
621800,2023-09-08
621800,2023-09-09
621800,2023-09-10
621800,2023-09-11
621800,2023-09-12
621800,2023-09-13
621800,2023-09-14
621800,2023-09-15
621800,2023-09-16
621800,2023-09-17
621800,2023-09-18
621800,2023-09-19
621800,2023-09-20
621800,2023-09-21
621800,2023-09-22
621800,2023-09-23
621800,2023-09-24
621800,2023-09-25
621800,2023-09-26
621800,2023-09-27
621800,2023-09-28
621800,2023-09-29
621800,2023-09-30
618200,2023-10-01
618200,2023-10-02
618200,2023-10-03
618200,2023-10-04
618200,2023-10-05
618200,2023-10-06
618200,2023-10-07
618200,2023-10-08
618200,2023-10-09
618200,2023-10-10
618200,2023-10-11
618200,2023-10-12
618200,2023-10-13
618200,2023-10-14
618200,2023-10-15
618200,2023-10-16
618200,2023-10-17
618200,2023-10-18
618200,2023-10-19
618200,2023-10-20
618200,2023-10-21
618200,2023-10-22
618200,2023-10-23
618200,2023-10-24
618200,2023-10-25
618200,2023-10-26
618200,2023-10-27
618200,2023-10-28
618200,2023-10-29
618200,2023-10-30
618200,2023-10-31
618200,2023-11-01
618200,2023-11-02
618200,2023-11-03
618200,2023-11-04
618200,2023-11-05
618200,2023-11-06
618200,2023-11-07
618200,2023-11-08
618200,2023-11-09
618200,2023-11-10
618200,2023-11-11
618200,2023-11-12
618200,2023-11-13
618200,2023-11-14
618200,2023-11-15
618200,2023-11-16
618200,2023-11-17
618200,2023-11-18
618200,2023-11-19
618200,2023-11-20
618200,2023-11-21
618200,2023-11-22
618200,2023-11-23
618200,2023-11-24
618200,2023-11-25
618200,2023-11-26
618200,2023-11-27
618200,2023-11-28
618200,2023-11-29
618200,2023-11-30
618200,2023-12-01
618200,2023-12-02
618200,2023-12-03
618200,2023-12-04
618200,2023-12-05
618200,2023-12-06
618200,2023-12-07
618200,2023-12-08
618200,2023-12-09
618200,2023-12-10
618200,2023-12-11
618200,2023-12-12
618200,2023-12-13
618200,2023-12-14
618200,2023-12-15
618200,2023-12-16
618200,2023-12-17
618200,2023-12-18
618200,2023-12-19
618200,2023-12-20
618200,2023-12-21
618200,2023-12-22
618200,2023-12-23
618200,2023-12-24
618200,2023-12-25
618200,2023-12-26
618200,2023-12-27
618200,2023-12-28
618200,2023-12-29
618200,2023-12-30
618200,2023-12-31
598700,2024-01-01
598700,2024-01-02
598700,2024-01-03
598700,2024-01-04
598700,2024-01-05
598700,2024-01-06
598700,2024-01-07
598700,2024-01-08
598700,2024-01-09
598700,2024-01-10
598700,2024-01-11
598700,2024-01-12
598700,2024-01-13
598700,2024-01-14
598700,2024-01-15
598700,2024-01-16
598700,2024-01-17
598700,2024-01-18
598700,2024-01-19
598700,2024-01-20
598700,2024-01-21
598700,2024-01-22
598700,2024-01-23
598700,2024-01-24
598700,2024-01-25
598700,2024-01-26
598700,2024-01-27
598700,2024-01-28
598700,2024-01-29
598700,2024-01-30
598700,2024-01-31
598700,2024-02-01
598700,2024-02-02
598700,2024-02-03
598700,2024-02-04
598700,2024-02-05
598700,2024-02-06
598700,2024-02-07
598700,2024-02-08
598700,2024-02-09
598700,2024-02-10
598700,2024-02-11
598700,2024-02-12
598700,2024-02-13
598700,2024-02-14
598700,2024-02-15
598700,2024-02-16
598700,2024-02-17
598700,2024-02-18
598700,2024-02-19
598700,2024-02-20
598700,2024-02-21
598700,2024-02-22
598700,2024-02-23
598700,2024-02-24
598700,2024-02-25
598700,2024-02-26
598700,2024-02-27
598700,2024-02-28
598700,2024-02-29
598700,2024-03-01
598700,2024-03-02
598700,2024-03-03
598700,2024-03-04
598700,2024-03-05
598700,2024-03-06
598700,2024-03-07
598700,2024-03-08
598700,2024-03-09
598700,2024-03-10
598700,2024-03-11
598700,2024-03-12
598700,2024-03-13
598700,2024-03-14
598700,2024-03-15
598700,2024-03-16
598700,2024-03-17
598700,2024-03-18
598700,2024-03-19
598700,2024-03-20
598700,2024-03-21
598700,2024-03-22
598700,2024-03-23
598700,2024-03-24
598700,2024-03-25
598700,2024-03-26
598700,2024-03-27
598700,2024-03-28
598700,2024-03-29
598700,2024-03-30
598700,2024-03-31
625100,2024-04-01
625100,2024-04-02
625100,2024-04-03
625100,2024-04-04
625100,2024-04-05
625100,2024-04-06
625100,2024-04-07
625100,2024-04-08
625100,2024-04-09
625100,2024-04-10
625100,2024-04-11
625100,2024-04-12
625100,2024-04-13
625100,2024-04-14
625100,2024-04-15
625100,2024-04-16
625100,2024-04-17
625100,2024-04-18
625100,2024-04-19
625100,2024-04-20
625100,2024-04-21
625100,2024-04-22
625100,2024-04-23
625100,2024-04-24
625100,2024-04-25
625100,2024-04-26
625100,2024-04-27
625100,2024-04-28
625100,2024-04-29
625100,2024-04-30
625100,2024-05-01
625100,2024-05-02
625100,2024-05-03
625100,2024-05-04
625100,2024-05-05
625100,2024-05-06
625100,2024-05-07
625100,2024-05-08
625100,2024-05-09
625100,2024-05-10
625100,2024-05-11
625100,2024-05-12
625100,2024-05-13
625100,2024-05-14
625100,2024-05-15
625100,2024-05-16
625100,2024-05-17
625100,2024-05-18
625100,2024-05-19
625100,2024-05-20
625100,2024-05-21
625100,2024-05-22
625100,2024-05-23
625100,2024-05-24
625100,2024-05-25
625100,2024-05-26
625100,2024-05-27
625100,2024-05-28
625100,2024-05-29
625100,2024-05-30
625100,2024-05-31
625100,2024-06-01
625100,2024-06-02
625100,2024-06-03
625100,2024-06-04
625100,2024-06-05
625100,2024-06-06
625100,2024-06-07
625100,2024-06-08
625100,2024-06-09
625100,2024-06-10
625100,2024-06-11
625100,2024-06-12
625100,2024-06-13
625100,2024-06-14
625100,2024-06-15
625100,2024-06-16
625100,2024-06-17
625100,2024-06-18
625100,2024-06-19
625100,2024-06-20
625100,2024-06-21
625100,2024-06-22
625100,2024-06-23
625100,2024-06-24
625100,2024-06-25
625100,2024-06-26
625100,2024-06-27
625100,2024-06-28
625100,2024-06-29
625100,2024-06-30
